loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit
5021673,TN,Williamson    ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,1005000,2021-08-24,2021-10-01,2051-09-01,360,4221.1900000000005,2.99,1256250,24183.500000000004,18190.500000000004,5993,,,,False,0,0,False,Primary residence,False,1,180,5550.0,630,Experian Fair Isaac,,UMBS 30YR 2.5,50250.000000000044
5021939,MA,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,395000,2021-08-26,2021-10-01,2036-09-01,180,2560.13,2.125,963415,29822.500000000007,29822.500000000007,0,,,,False,0,0,False,Primary residence,False,1,136,4420.0,630,FICO Risk Score Classic,DU,UMBS 30YR 1.5,19750.00000000002
5022459,MA,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,355000,2021-09-04,2021-10-01,2051-09-01,360,1491.07,2.99,1147012,6985.5,6425.5,560,,,,False,0,0,False,Primary residence,False,1,245,3471.0,630,Experian Fair Isaac,DU,UMBS 30YR 2.5,17750.000000000015
5022535,SC,Spartanburg    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,235000,2021-09-04,2021-10-01,2051-09-01,360,972.67,2.875,293750,6763.500000000002,4253.500000000002,2510,,,,False,0,0,False,Primary residence,False,1,104,3120.0,630,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,11750.000000000011
5022556,MA,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-08,2021-10-01,2051-09-01,360,1079.37,2.75,456032,7022.5,4796.5,2226,,,,False,0,0,False,Primary residence,False,2,81,2768.0,630,FICO Risk Score Classic,DU,UMBS 30YR 2.5,13250.000000000011
5021713,NY,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,215000,2021-08-25,2021-10-01,2051-09-01,360,903.04,2.99,420004,5119.500000000001,3891.500000000001,1228,,,,False,0,0,False,Primary residence,False,1,83,2836.0,631,Experian Fair Isaac,LP,UMBS 30YR 2.5,10750.00000000001
5021815,CA,Santa Clara   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-08-27,2021-10-01,2031-09-01,120,1974.06,1.99,712865,17474.730000000003,16232.500000000002,1242.23,,,,False,0,0,False,Primary residence,False,1,110,1834.0,631,FICO Risk Score Classic,DU,UMBS 30YR 1.5,10750.00000000001
5021951,NJ,Hunterdon    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-04,2021-10-01,2036-09-01,180,981.76,2.75,630435,4342.000000000001,2624.500000000001,1717.5,,,,False,0,0,False,Primary residence,False,1,197,3284.0,631,FICO Risk Score Classic,DU,UMBS 30YR 2.5,7250.000000000006
5022001,NH,Hillsborough    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-04,2021-10-01,2036-09-01,180,1388.0,2.75,343557,4951.000000000001,3710.500000000001,1240.5,,,,False,0,0,False,Primary residence,False,1,162,4050.0,631,FICO Risk Score Classic,DU,UMBS 30YR 2.5,10250.00000000001
5022165,NY,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-07,2021-10-01,2036-09-01,180,1508.67,1.99,367245,19595.500000000004,17742.500000000004,1853,,,,False,0,0,False,Primary residence,False,1,104,3120.0,631,Experian Fair Isaac,DU,UMBS 30YR 1.5,11750.000000000011
5022190,CA,San Bernardino   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-08,2021-10-01,2051-09-01,360,957.18,2.75,782030,6018.000000000002,4253.500000000002,1764.5000000000005,,,,False,0,0,False,Primary residence,False,2,77,2375.0,631,Experian Fair Isaac,DU,UMBS 30YR 2.5,11750.000000000011
5022591,TX,Denton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,415000,2021-09-08,2021-10-01,2036-09-01,180,2809.8500000000004,2.75,518750,11626.850000000002,7511.500000000002,4115.35,,,,False,0,0,False,Primary residence,False,1,194,6629.0,631,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,20750.00000000002
5023171,FL,Indian River   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,315000,2021-09-10,2021-10-01,2036-09-01,180,2041.62,2.125,450000,27491.000000000004,23782.500000000004,3708.5,,,,False,0,0,False,Primary residence,False,1,109,2998.0,631,FICO Risk Score Classic,DU,UMBS 30YR 1.5,15750.000000000015
5022113,TX,Dallas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,65000,2021-09-11,2021-10-01,2051-09-01,360,278.25,3.14,263372,2910.4999999999995,1176.5,1733.9999999999995,,,,False,0,0,False,Primary residence,False,1,14,572.0,631,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,3250.0000000000027
5022318,VA,Virginia Beach city  ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,295000,2021-09-11,2021-10-01,2051-09-01,360,1239.06,2.99,322758,7507.200000000001,5339.500000000002,2167.6999999999994,,,,False,0,0,False,Primary residence,False,1,52,1560.0,631,FICO Risk Score Classic,DU,UMBS 30YR 2.5,14750.000000000013
5022596,IN,Hamilton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,315000,2021-08-24,2021-10-01,2036-09-01,180,2151.3,2.875,422876,7414.750000000002,5701.500000000002,1713.25,,,,False,0,0,False,Primary residence,False,1,215,3225.0,632,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,15750.000000000015
5022597,GA,Cobb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,285000,2021-08-31,2021-10-01,2051-09-01,360,1197.06,2.99,375643,7298.000000000002,5158.500000000002,2139.4999999999995,,,,False,0,0,False,Primary residence,False,1,130,2600.0,632,Experian Fair Isaac,DU,UMBS 30YR 2.5,14250.000000000013
5022608,MA,Hampden    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,185000,2021-08-31,2021-10-01,2051-09-01,360,753.52,2.75,308334,4490.500000000002,3348.500000000002,1142,,,,False,0,0,False,Primary residence,False,1,70,2625.0,632,FICO Risk Score Classic,LP,UMBS 30YR 2.5,9250.00000000001
5022775,TN,Williamson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,365000,2021-09-03,2021-10-01,2041-09-01,240,1974.39,2.75,521429,8771.52,6606.5,2165.0200000000004,,,,False,0,0,False,Primary residence,False,1,102,4080.0,632,FICO Risk Score Classic,DU,UMBS 30YR 2.5,18250.000000000015
5022898,CA,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,425000,2021-09-03,2021-10-01,2041-09-01,240,2298.94,2.75,914766,8562.840000000002,7692.500000000002,870.34,,,,False,0,0,False,Primary residence,False,1,107,3924.0,632,FICO Risk Score Classic,DU,UMBS 30YR 2.5,21250.00000000002
5023046,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-06,2021-10-01,2051-09-01,360,590.6,2.75,639049,3408.5100000000007,2624.500000000001,784.0099999999998,,,,False,0,0,False,Primary residence,False,1,56,934.0,632,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,7250.000000000006
5023114,CA,Ventura    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,605000,2021-09-08,2021-10-01,2051-09-01,360,2541.1200000000003,2.99,756250,14986.0,10950.5,4035.5,,,,False,0,0,False,Second residence,False,1,134,5807.0,632,FICO Risk Score Classic,LP,UMBS 30YR 2.5,30250.000000000025
5023315,CO,Weld    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,405000,2021-09-09,2021-10-01,2034-09-01,156,3014.11,2.375,579151,22690.500000000055,20736.000000000055,1954.5,,,,False,0,0,False,Primary residence,False,1,166,4565.0,632,Experian Fair Isaac,LP,UMBS 30YR 2.0,20250.00000000002
5023324,OH,Cuyahoga    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-14,2021-10-01,2036-09-01,180,1616.06,2.375,311428,14324.630000000032,12544.000000000033,1780.6299999999999,,,,False,0,0,False,Primary residence,False,1,126,4095.0,632,Experian Fair Isaac,LP,UMBS 30YR 2.0,12250.000000000011
5022408,NC,New Hanover   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,165000,2021-09-14,2021-10-01,2036-09-01,180,1059.28,1.99,330000,14131.420000000002,12457.500000000002,1673.9199999999992,,,,False,0,0,False,Primary residence,False,1,44,1540.0,632,Experian Fair Isaac,DU,UMBS 30YR 1.5,8250.000000000007
5022615,NY,Queens    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,405000,2021-09-15,2021-11-01,2036-10-01,180,2600.0400000000004,1.99,658216,30727.000000000007,30577.500000000007,149.5,,,,False,0,0,False,Primary residence,False,1,128,4694.0,632,Experian Fair Isaac,DU,UMBS 30YR 1.5,20250.00000000002
5023521,MO,St. Louis   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,255000,2021-09-16,2021-11-01,2036-10-01,180,1696.78,2.5,554952,13056.000000000035,13056.000000000035,0,,,,False,0,0,False,Primary residence,False,1,183,4880.0,632,FICO Risk Score Classic,DU,UMBS 30YR 2.0,12750.000000000011
5023530,GA,Cherokee    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,225000,2021-09-02,2021-10-01,2051-09-01,360,945.05,2.99,231959,6491.0,4072.5,2418.5,,,,False,0,0,False,Primary residence,False,1,85,2550.0,633,Experian Fair Isaac,DU,UMBS 30YR 2.5,11250.00000000001
5023543,IL,Cook    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,175000,2021-09-04,2021-10-01,2036-09-01,180,1154.33,2.375,194445,11221.500000000024,8960.000000000024,2261.5,,,,False,0,0,False,Primary residence,False,1,96,3440.0,633,Experian Fair Isaac,DU,UMBS 30YR 2.0,8750.000000000007
5023559,CA,San Bernardino   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,275000,2021-09-07,2021-10-01,2051-09-01,360,1138.23,2.875,305556,8672.260000000002,4977.500000000002,3694.76,,,,False,0,0,False,Primary residence,False,1,55,2063.0,633,FICO Risk Score Classic,DU,UMBS 30YR 2.5,13750.000000000013
5023562,NC,Gaston    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-09,2021-10-01,2051-09-01,360,991.93,3.375,381615,2029.420000000002,877.5000000000018,1151.92,,,,False,0,0,False,Primary residence,False,1,140,4900.0,633,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,11250.00000000001
5023582,MI,Ottawa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-09-09,2021-10-01,2041-09-01,240,1136.93,2.5,313549,12600.00000000003,11008.00000000003,1592.0000000000005,,,,False,0,0,False,Primary residence,False,1,120,3500.0,633,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,10750.00000000001
5023606,GA,Clayton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,175000,2021-09-13,2021-10-01,2041-09-01,240,925.41,2.5,324075,10312.000000000024,8960.000000000024,1352,,,,False,0,0,False,Primary residence,False,1,64,1334.0,633,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,8750.000000000007
5023623,TX,Dallas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-09-14,2021-10-01,2051-09-01,360,1186.51,3.5,358690,3144.350000000004,1033.5000000000036,2110.8500000000004,,,,False,0,0,False,Investment property,False,1,166,5810.0,633,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,13250.000000000011
5023629,VA,Hanover    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,315000,2021-09-16,2021-11-01,2051-10-01,360,1367.2,3.25,493576,2822.280000000005,1228.5000000000055,1593.78,,,,False,0,0,False,Primary residence,False,1,300,5500.0,633,FICO Risk Score Classic,LP,UMBS 30YR 3.0,15750.000000000015
5023649,MA,Norfolk    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,355000,2021-09-16,2021-11-01,2036-10-01,180,2362.19,2.5,528668,19537.500000000047,18176.000000000047,1361.5,,,,False,0,0,False,Primary residence,False,1,181,4525.0,633,Equifax Beacon 5.0,LP,UMBS 30YR 2.0,17750.000000000015
5023752,CA,Ventura    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,375000,2021-09-17,2021-11-01,2041-10-01,240,1983.01,2.5,676896,21074.50000000005,19200.00000000005,1874.5,,,,False,0,0,False,Primary residence,False,1,195,4875.0,633,FICO Risk Score Classic,DU,UMBS 30YR 2.0,18750.00000000002
5023771,CT,New Haven   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,85000,2021-08-14,2021-09-01,2036-08-01,180,585.13,2.99,425000,3294.0000000000005,1538.5000000000005,1755.5,,,,False,0,0,False,Primary residence,False,1,58,1644.0,634,FICO Risk Score Classic,DU,UMBS 30YR 2.5,4250.000000000004
5023797,TN,Davidson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,215000,2021-09-01,2021-10-01,2051-09-01,360,947.85,3.375,307143,3296.0200000000023,838.5000000000018,2457.5200000000004,,,,False,0,0,False,Investment property,False,1,241,9038.0,634,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,10750.00000000001
5023800,ME,York    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,345000,2021-09-02,2021-10-01,2051-09-01,360,1449.07,2.99,460000,6969.000000000003,6244.500000000002,724.5000000000009,,,,False,0,0,False,Primary residence,False,1,230,2875.0,634,Experian Fair Isaac,DU,UMBS 30YR 2.5,17250.000000000015
5023812,ID,Bonneville    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,135000,2021-09-06,2021-10-01,2036-09-01,180,929.33,2.99,300000,4657.500000000001,2443.500000000001,2214,,,,False,0,0,False,Investment property,False,1,65,2059.0,634,FICO Risk Score Classic,DU,UMBS 30YR 2.5,6750.000000000006
5023840,MI,Kent    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,275000,2021-09-07,2021-10-01,2051-09-01,360,1138.23,2.875,392521,5039.950000000002,4977.500000000002,62.45,,,,False,0,0,False,Primary residence,False,1,82,2392.0,634,FICO Risk Score Classic,LP,UMBS 30YR 2.5,13750.000000000013
5023844,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,405000,2021-09-07,2021-10-01,2041-09-01,240,2166.1200000000003,2.625,681016,21935.500000000055,20736.000000000055,1199.5,,,,False,0,0,False,Primary residence,False,1,131,4149.0,634,Equifax Beacon 5.0,LP,UMBS 30YR 2.0,20250.00000000002
5023848,TX,Harris    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,185000,2021-09-08,2021-10-01,2051-09-01,360,777.04,2.99,255173,5029.200000000002,3348.500000000002,1680.6999999999998,,,,False,0,0,False,Primary residence,False,1,88,2714.0,634,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,9250.00000000001
5023865,TX,Milam    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-09,2021-10-01,2036-09-01,180,930.88,1.99,198169,11440.340000000002,10947.500000000002,492.84000000000015,,,,False,0,0,False,Primary residence,False,1,68,2324.0,634,Equifax Beacon 5.0,LP,UMBS 30YR 1.5,7250.000000000006
5023940,UT,Weber    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,215000,2021-09-15,2021-11-01,2051-10-01,360,947.85,3.375,365088,2821.500000000002,838.5000000000018,1983.0000000000002,,,,False,0,0,False,Investment property,False,1,127,3599.0,634,Equifax Beacon 5.0,LP,UMBS 30YR 3.0,10750.00000000001
5023961,NE,Gage    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-16,2021-11-01,2033-10-01,144,1164.15,2.5,213959,8503.950000000019,7424.000000000019,1079.9499999999998,,,,False,0,0,False,Primary residence,False,1,90,1575.0,634,Experian Fair Isaac,LP,UMBS 30YR 2.0,7250.000000000006
5023998,NY,Monroe    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,195000,2021-08-26,2021-10-01,2051-09-01,360,794.26,2.75,246337,4737.500000000002,3529.500000000002,1208,,,,False,0,0,False,Primary residence,False,1,85,2267.0,635,FICO Risk Score Classic,LP,UMBS 30YR 2.5,9750.00000000001
5024009,MT,Valley    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-08-27,2021-10-01,2051-09-01,360,577.1,3.75,190230,-112.99999999997726,-962.4999999999773,849.5,,,,False,0,0,False,Primary residence,False,1,52,954.0,635,FICO Risk Score Classic,DU,UMBS 30YR 3.5,6250.0000000000055
5021398,WA,Pierce    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,735000,2021-08-28,2021-10-01,2051-09-01,360,3166.2000000000003,3.19,1278706,13732.86,13303.5,429.36,,,,False,0,0,False,Primary residence,False,1,244,8134.0,635,Experian Fair Isaac,DU,UMBS 30YR 2.5,36750.00000000003
5021433,VA,James City   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,315000,2021-09-01,2021-10-01,2051-09-01,360,1283.02,2.75,381911,7102.910000000002,5701.500000000002,1401.4100000000003,,,,False,0,0,False,Primary residence,False,1,73,2251.0,635,Experian Fair Isaac,DU,UMBS 30YR 2.5,15750.000000000015
5021450,KY,Fayette    ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,605000,2021-09-01,2021-10-01,2051-09-01,360,2667.19,3.375,756250,5438.000000000007,2359.5000000000073,3078.5,,,,False,0,0,False,Second residence,False,1,255,9350.0,635,Equifax Beacon 5.0,,UMBS 30YR 3.0,30250.000000000025
5021461,ME,Sagadahoc    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-01,2021-10-01,2051-09-01,360,861.04,2.99,259494,2812.9999999999945,1701.4999999999945,1111.5,,,,False,0,0,False,Primary residence,False,1,58,2272.0,635,FICO Risk Score Classic,DU,UMBS 15YR 2.5,10250.00000000001
5021472,NY,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,255000,2021-09-01,2021-10-01,2051-09-01,360,1141.74,3.5,322785,3864.5000000000036,994.5000000000036,2870,,,,False,0,0,False,Primary residence,False,1,64,2454.0,635,FICO Risk Score Classic,DU,UMBS 30YR 3.0,12750.000000000011
