loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,umbs_code,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,base_margin,umbs_price,trade_margin,target_profit,trade_premium,points_and_fees,total_loan_revenue,gross_profit,profit_margin,winning_bid,winner,actual_trade_premium,acctual_loan_revenue,actual_profit_margin
5023154,CA,Sacramento    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,595000,2021-09-16,2021-11-01,2051-10-01,360,2563.1200000000003,3.19,UMBS 30YR 2.5,713002,10769.500000000004,10769.500000000004,0,,,,False,0,0,False,Primary residence,False,1,124,3824.0,626,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,29750.000000000025,18980.500000000022,10769.500000000004,29750.000000000025,29750.000000000025,0.050000000000000044,0.03189999999999998,umbs_price,18980.499999999985,,
5023489,PA,Chester    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,255000,2021-08-24,2021-10-01,2051-09-01,360,1055.45,2.875,UMBS 30YR 2.5,364286,7735.000000000001,4615.500000000001,3119.5,,,,False,0,0,False,Primary residence,False,1,67,2513.0,627,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,12750.000000000011,8134.50000000001,4615.500000000001,12750.000000000011,12750.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,8134.4999999999945,,
5021772,CA,Santa Barbara   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,355000,2021-08-26,2021-10-01,2051-09-01,360,1469.35,2.875,UMBS 30YR 2.5,373685,9061.0,6425.5,2635.5,1729.81,,,False,0,0,False,Primary residence,False,1,168,6160.0,627,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,17750.000000000015,11324.500000000015,6425.5,17750.000000000015,16020.190000000015,0.04512729577464793,0.03189999999999998,umbs_price,11324.499999999993,,
5021882,OK,Tulsa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-01,2021-10-01,2051-09-01,360,1007.42,3.5,UMBS 30YR 3.0,264706,984.5000000000018,877.5000000000018,107,,,,False,0,0,False,Primary residence,False,1,65,2113.0,627,Experian Fair Isaac,LP,1.05,104.61,0.04610000000000003,11250.00000000001,10372.500000000007,877.5000000000018,11250.00000000001,11250.00000000001,0.05000000000000004,0.046099999999999995,umbs_price,10372.499999999998,,
5022863,CA,Santa Clara   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,725000,2021-09-02,2021-10-01,2051-09-01,360,3000.7900000000004,2.875,UMBS 30YR 2.5,1048598,14581.0,13122.5,1458.4999999999995,,,,False,0,0,False,Primary residence,False,1,131,5022.0,627,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,36250.00000000003,23127.50000000003,13122.5,36250.00000000003,36250.00000000003,0.05000000000000004,0.03189999999999998,umbs_price,23127.49999999998,,
5023519,MI,Wayne    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-09-03,2021-10-01,2051-09-01,360,1096.84,2.875,UMBS 30YR 2.5,465894,5261.5,4796.5,465,,,,False,0,0,False,Primary residence,False,1,62,2015.0,627,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,8453.499999999995,,
5023290,AL,Houston    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-08,2021-10-01,2041-09-01,240,1310.37,2.625,UMBS 30YR 2.0,310717,13681.000000000033,12544.000000000033,1137,,,,False,0,0,False,Primary residence,False,1,133,1663.0,627,Equifax Beacon 5.0,LP,1.05,99.88,-0.0012000000000000899,12250.000000000011,-294.000000000022,12544.000000000033,12250.000000000011,12250.000000000011,0.050000000000000044,-0.0012000000000000454,umbs_price,-294.00000000001114,,
5021823,MD,Wicomico    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-10,2021-10-01,2051-09-01,360,683.33,3.375,UMBS 30YR 3.0,203948,2404.0000000000027,604.5000000000027,1799.5,,,,False,0,0,False,Primary residence,False,1,107,3300.0,627,FICO Risk Score Classic,DU,1.05,104.61,0.04610000000000003,7750.000000000007,7145.500000000005,604.5000000000027,7750.000000000007,7750.000000000007,0.050000000000000044,0.046099999999999995,umbs_price,7145.499999999999,,
5022658,NJ,Bergen    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,335000,2021-09-11,2021-10-01,2051-09-01,360,1386.57,2.875,UMBS 30YR 2.5,659969,7718.000000000002,6063.500000000002,1654.5,,,,False,0,0,False,Primary residence,False,1,81,3173.0,627,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,16750.000000000015,10686.500000000013,6063.500000000002,16750.000000000015,16750.000000000015,0.050000000000000044,0.03189999999999998,umbs_price,10686.499999999993,,
5022663,CA,San Bernardino   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,215000,2021-09-14,2021-10-01,2051-09-01,360,933.17,3.25,UMBS 30YR 3.0,333800,2443.000000000002,838.5000000000018,1604.5,,,,False,0,0,False,Primary residence,False,1,206,1717.0,627,FICO Risk Score Classic,LP,1.05,104.61,0.04610000000000003,10750.00000000001,9911.500000000007,838.5000000000018,10750.00000000001,10750.00000000001,0.050000000000000044,0.046099999999999995,umbs_price,9911.499999999998,,
5023419,MI,Kent    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,175000,2021-08-24,2021-10-01,2036-09-01,180,1144.26,2.25,UMBS 30YR 2.0,318182,10923.000000000024,8960.000000000024,1963,,,,False,0,0,False,Primary residence,False,1,52,1560.0,628,FICO Risk Score Classic,LP,1.05,99.88,-0.0012000000000000899,8750.000000000007,-210.00000000001572,8960.000000000024,8750.000000000007,8750.000000000007,0.050000000000000044,-0.0012000000000000454,umbs_price,-210.00000000000796,,
5022912,TN,Sevier    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,265000,2021-09-01,2021-10-01,2051-09-01,360,1113.05,2.99,UMBS 30YR 2.5,294445,7088.5,4796.5,2292,,,,False,0,0,False,Second residence,False,1,90,3150.0,628,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,8453.499999999995,,
5023076,GA,Gwinnett    ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,555000,2021-09-01,2021-10-01,2051-09-01,360,2297.15,2.875,UMBS 30YR 2.5,693750,12134.980000000003,10045.500000000004,2089.48,,,,False,0,0,False,Primary residence,False,1,122,4677.0,628,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,27750.000000000025,17704.500000000022,10045.500000000004,27750.000000000025,27750.000000000025,0.050000000000000044,0.03189999999999998,umbs_price,17704.499999999985,,
5023276,UT,Salt Lake   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,475000,2021-09-01,2021-10-01,2051-09-01,360,1934.72,2.75,UMBS 30YR 2.5,500000,10262.500000000004,8597.500000000004,1665,,,,False,0,0,False,Primary residence,False,1,104,3987.0,628,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,23750.000000000022,15152.500000000018,8597.500000000004,23750.000000000022,23750.000000000022,0.050000000000000044,0.03189999999999998,umbs_price,15152.499999999989,,
5023401,CT,Fairfield    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,375000,2021-09-03,2021-10-01,2051-09-01,360,1552.1299999999999,2.875,UMBS 30YR 2.5,527946,9111.800000000003,6787.500000000004,2324.3,,,,False,0,0,False,Primary residence,False,1,140,3850.0,628,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,18750.00000000002,11962.500000000015,6787.500000000004,18750.00000000002,18750.00000000002,0.05000000000000005,0.03189999999999998,umbs_price,11962.49999999999,,
5022024,NY,Chautauqua    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,65000,2021-09-04,2021-10-01,2051-09-01,360,286.56,3.375,UMBS 30YR 3.0,68429,3369.5000000000014,253.5000000000009,3116.0000000000005,,,,False,0,0,False,Primary residence,False,1,97,2345.0,628,FICO Risk Score Classic,DU,1.05,104.61,0.04610000000000003,3250.0000000000027,2996.500000000002,253.5000000000009,3250.0000000000027,3250.0000000000027,0.050000000000000044,0.046099999999999995,umbs_price,2996.4999999999995,,
5022445,MA,Plymouth    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,325000,2021-09-07,2021-10-01,2051-09-01,360,1323.76,2.75,UMBS 30YR 2.5,476470,7174.500000000002,5882.500000000002,1292,,,,False,0,0,False,Primary residence,False,1,119,3174.0,628,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,16250.000000000015,10367.500000000013,5882.500000000002,16250.000000000015,16250.000000000015,0.050000000000000044,0.03189999999999998,umbs_price,10367.499999999993,,
5022764,MN,Wright    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,235000,2021-09-07,2021-10-01,2033-09-01,144,1886.72,2.5,UMBS 30YR 2.0,398306,13297.950000000033,12032.000000000033,1265.9499999999998,,,,False,0,0,False,Primary residence,False,1,143,2860.0,628,Equifax Beacon 5.0,DU,1.05,99.88,-0.0012000000000000899,11750.000000000011,-282.00000000002115,12032.000000000033,11750.000000000011,11750.000000000011,0.050000000000000044,-0.0012000000000000454,umbs_price,-282.0000000000107,,
5022827,FL,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-09-09,2021-10-01,2041-09-01,240,1286.67,1.99,UMBS 30YR 1.5,276753,21627.050000000003,19252.500000000004,2374.5499999999993,,,,False,0,0,False,Primary residence,False,1,157,1832.0,628,FICO Risk Score Classic,LP,1.05,97.45,-0.025499999999999967,12750.000000000011,-6502.499999999992,19252.500000000004,12750.000000000011,12750.000000000011,0.050000000000000044,-0.02549999999999997,umbs_price,-6502.499999999993,,
5022722,MD,Howard    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,325000,2021-09-11,2021-10-01,2036-09-01,180,2143.76,2.375,UMBS 30YR 2.0,420006,17367.000000000044,16640.000000000044,727,,,,False,0,0,False,Primary residence,False,1,94,3134.0,628,FICO Risk Score Classic,DU,1.05,99.88,-0.0012000000000000899,16250.000000000015,-390.0000000000292,16640.000000000044,16250.000000000015,16250.000000000015,0.050000000000000044,-0.0012000000000000454,umbs_price,-390.0000000000148,,
5022824,AL,Lee    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,175000,2021-08-28,2021-10-01,2051-09-01,360,735.04,2.99,UMBS 30YR 2.5,222449,4170.5,3167.5,1003,,,,False,0,0,False,Primary residence,False,1,42,1260.0,629,FICO Risk Score Classic,LP,1.05,103.19,0.03190000000000004,8750.000000000007,5582.500000000007,3167.5,8750.000000000007,8750.000000000007,0.050000000000000044,0.03189999999999998,umbs_price,5582.499999999996,,
5023253,AL,Madison    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,175000,2021-09-16,2021-11-01,2036-10-01,180,1144.26,2.25,UMBS 30YR 2.0,253624,10703.500000000024,8960.000000000024,1743.5,,,,False,0,0,False,Primary residence,False,1,120,1300.0,629,FICO Risk Score Classic,DU,1.05,99.88,-0.0012000000000000899,8750.000000000007,-210.00000000001572,8960.000000000024,8750.000000000007,8750.000000000007,0.050000000000000044,-0.0012000000000000454,umbs_price,-210.00000000000796,,
5023370,CA,Ventura    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home improvement,1,False,False,365000,2021-08-24,2021-10-01,2051-09-01,360,1584.22,3.25,UMBS 30YR 3.0,1518303,3280.5000000000036,1423.5000000000036,1857,,,,False,0,0,False,Primary residence,False,1,99,3630.0,630,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,18250.000000000015,16826.50000000001,1423.5000000000036,18250.000000000015,18250.000000000015,0.05000000000000004,0.046099999999999995,umbs_price,16826.5,,
5021673,TN,Williamson    ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,1005000,2021-08-24,2021-10-01,2051-09-01,360,4221.1900000000005,2.99,UMBS 30YR 2.5,1256250,24183.500000000004,18190.500000000004,5993,,,,False,0,0,False,Primary residence,False,1,180,5550.0,630,Experian Fair Isaac,,1.05,103.19,0.03190000000000004,50250.000000000044,32059.50000000004,18190.500000000004,50250.000000000044,50250.000000000044,0.050000000000000044,0.03189999999999998,umbs_price,32059.499999999978,,
5021939,MA,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,395000,2021-08-26,2021-10-01,2036-09-01,180,2560.13,2.125,UMBS 30YR 1.5,963415,29822.500000000007,29822.500000000007,0,,,,False,0,0,False,Primary residence,False,1,136,4420.0,630,FICO Risk Score Classic,DU,1.05,97.45,-0.025499999999999967,19750.00000000002,-10072.499999999987,29822.500000000007,19750.000000000022,19750.000000000022,0.05000000000000006,-0.02549999999999997,umbs_price,-10072.499999999989,,
5022459,MA,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,355000,2021-09-04,2021-10-01,2051-09-01,360,1491.07,2.99,UMBS 30YR 2.5,1147012,6985.5,6425.5,560,,,,False,0,0,False,Primary residence,False,1,245,3471.0,630,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,17750.000000000015,11324.500000000015,6425.5,17750.000000000015,17750.000000000015,0.050000000000000044,0.03189999999999998,umbs_price,11324.499999999993,,
5022535,SC,Spartanburg    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,235000,2021-09-04,2021-10-01,2051-09-01,360,972.67,2.875,UMBS 30YR 2.5,293750,6763.500000000002,4253.500000000002,2510,,,,False,0,0,False,Primary residence,False,1,104,3120.0,630,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,11750.000000000011,7496.500000000009,4253.500000000002,11750.000000000011,11750.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,7496.4999999999945,,
5022556,MA,Middlesex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-08,2021-10-01,2051-09-01,360,1079.37,2.75,UMBS 30YR 2.5,456032,7022.5,4796.5,2226,,,,False,0,0,False,Primary residence,False,2,81,2768.0,630,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,8453.499999999995,,
5021713,NY,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,215000,2021-08-25,2021-10-01,2051-09-01,360,903.04,2.99,UMBS 30YR 2.5,420004,5119.500000000001,3891.500000000001,1228,,,,False,0,0,False,Primary residence,False,1,83,2836.0,631,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,10750.00000000001,6858.500000000008,3891.500000000001,10750.00000000001,10750.00000000001,0.050000000000000044,0.03189999999999998,umbs_price,6858.499999999995,,
5021815,CA,Santa Clara   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-08-27,2021-10-01,2031-09-01,120,1974.06,1.99,UMBS 30YR 1.5,712865,17474.730000000003,16232.500000000002,1242.23,,,,False,0,0,False,Primary residence,False,1,110,1834.0,631,FICO Risk Score Classic,DU,1.05,97.45,-0.025499999999999967,10750.00000000001,-5482.499999999993,16232.500000000002,10750.00000000001,10750.00000000001,0.050000000000000044,-0.02549999999999997,umbs_price,-5482.499999999994,,
5021951,NJ,Hunterdon    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,145000,2021-09-04,2021-10-01,2036-09-01,180,981.76,2.75,UMBS 30YR 2.5,630435,4342.000000000001,2624.500000000001,1717.5,,,,False,0,0,False,Primary residence,False,1,197,3284.0,631,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,7250.000000000006,4625.5000000000055,2624.500000000001,7250.000000000006,7250.000000000006,0.050000000000000044,0.03189999999999998,umbs_price,4625.499999999996,,
5022001,NH,Hillsborough    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,205000,2021-09-04,2021-10-01,2036-09-01,180,1388.0,2.75,UMBS 30YR 2.5,343557,4951.000000000001,3710.500000000001,1240.5,,,,False,0,0,False,Primary residence,False,1,162,4050.0,631,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03189999999999998,umbs_price,6539.499999999995,,
5022165,NY,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-07,2021-10-01,2036-09-01,180,1508.67,1.99,UMBS 30YR 1.5,367245,19595.500000000004,17742.500000000004,1853,,,,False,0,0,False,Primary residence,False,1,104,3120.0,631,Experian Fair Isaac,DU,1.05,97.45,-0.025499999999999967,11750.000000000011,-5992.499999999993,17742.500000000004,11750.000000000011,11750.000000000011,0.050000000000000044,-0.02549999999999997,umbs_price,-5992.499999999993,,
5022190,CA,San Bernardino   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-08,2021-10-01,2051-09-01,360,957.18,2.75,UMBS 30YR 2.5,782030,6018.000000000002,4253.500000000002,1764.5000000000005,,,,False,0,0,False,Primary residence,False,2,77,2375.0,631,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,11750.000000000011,7496.500000000009,4253.500000000002,11750.000000000011,11750.000000000011,0.050000000000000044,0.03189999999999998,umbs_price,7496.4999999999945,,
5022591,TX,Denton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,415000,2021-09-08,2021-10-01,2036-09-01,180,2809.8500000000004,2.75,UMBS 30YR 2.5,518750,11626.850000000002,7511.500000000002,4115.35,,,,False,0,0,False,Primary residence,False,1,194,6629.0,631,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,20750.00000000002,13238.500000000016,7511.500000000002,20750.00000000002,20750.00000000002,0.050000000000000044,0.03189999999999998,umbs_price,13238.49999999999,,
