loan_id,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan
5022887,100.505,100.53625,100.59875,100.5675,100.41125
5022891,100.815,100.84625,100.78375,100.8775,100.72125
5022892,0.0,0.0,0.0,0.0,0.0
5022893,102.0025,102.09625,102.03375,102.0025,102.03375
5022896,102.93625,102.99875,102.99875,102.9675,102.9675
5022898,102.3775,102.34625,102.34625,102.315,102.40875
5022902,103.22125,103.28375,103.28375,103.2525,103.1275
5022903,102.61,102.64125,102.57875,102.6725,102.51625
5022904,100.8775,100.84625,100.90875,100.8775,100.84625
5022907,102.6275,102.72125,102.59625,102.6275,102.65875
5022911,101.19,101.22125,101.22125,101.2525,100.97125
5022912,0.0,0.0,0.0,0.0,0.0
5022914,103.7325,103.82625,103.70125,103.7325,103.63875
5022915,102.2975,102.26625,102.32875,102.2975,102.26625
5022919,102.84625,102.90875,102.84625,102.8775,102.8775
5022924,101.065,101.09625,101.15875,101.1275,100.90875
5022925,102.2975,102.26625,102.32875,102.2975,102.26625
5022926,102.5025,102.59625,102.53375,102.5025,102.53375
5022930,97.9425,98.03625,97.91125,98.005,97.84875
5022931,98.5675,98.59875,98.59875,98.59875,98.41125
5022935,103.06125,103.12375,103.12375,103.0925,102.9675
5022938,102.5025,102.59625,102.53375,102.5025,102.53375
5022941,102.2975,102.39125,102.26625,102.36,102.20375
5022943,103.9225,103.89125,103.95375,103.9225,103.82875
5022948,102.485,102.51625,102.51625,102.485,102.32875
5022951,100.8775,100.84625,100.90875,100.8775,100.84625
5022954,101.0025,101.09625,101.09625,101.065,100.97125
5022955,99.1925,99.28625,99.22375,99.1925,99.22375
5022958,96.48125,96.54375,96.48125,96.5125,96.5125
5022960,102.84625,102.90875,102.84625,102.8775,102.8775
5022961,99.78625,99.84875,99.84875,99.8175,99.8175
5022965,97.63,97.66125,97.66125,97.63,97.59875
5022970,105.2075,105.30125,105.23875,105.2075,105.11375
5022975,102.2975,102.39125,102.26625,102.36,102.20375
5022978,102.36,102.39125,102.39125,102.36,102.32875
5022980,103.9225,104.01625,103.95375,103.9225,103.95375
5022981,100.8775,100.97125,100.84625,100.94,100.78375
5022986,103.235,103.20375,103.26625,103.26625,103.07875
5022991,103.36,103.45375,103.39125,103.39125,103.20375
5022994,101.94,102.03375,101.97125,101.97125,101.78375
5022997,103.815,103.84625,103.84625,103.8775,103.84625
5023001,102.5025,102.47125,102.47125,102.5025,102.53375
5023006,95.5125,95.60625,95.48125,95.575,95.41875
5023008,100.8775,100.97125,100.84625,100.94,100.78375
5023010,101.94,102.03375,101.97125,101.97125,101.78375
5023012,102.5025,102.59625,102.53375,102.5025,102.53375
5023014,101.8575,101.95125,101.82625,101.92,101.76375
5023018,105.11,105.14125,105.20375,105.1725,105.14125
5023020,102.44,102.47125,102.47125,102.44,102.47125
5023025,97.755,97.78625,97.78625,97.755,97.59875
5023026,100.8775,100.97125,100.84625,100.94,100.78375
5023031,101.72125,101.78375,101.84625,101.815,101.565
5023036,102.3775,102.34625,102.40875,102.3775,102.40875
5023038,101.8575,101.95125,101.82625,101.92,101.76375
5023039,102.2975,102.39125,102.26625,102.36,102.20375
5023044,102.44,102.47125,102.47125,102.44,102.47125
5023046,102.44,102.47125,102.40875,102.3775,102.47125
5023050,102.405,102.43625,102.37375,102.405,102.43625
5023052,97.53625,97.59875,97.53625,97.63,97.4425
5023057,97.88,97.91125,97.91125,97.9425,97.66125
5023060,102.565,102.59625,102.53375,102.565,102.59625
5023062,102.4225,102.51625,102.51625,102.485,102.39125
5023064,103.22125,103.28375,103.28375,103.2525,103.1275
5023066,102.5025,102.59625,102.53375,102.5025,102.53375
5023071,101.84625,101.90875,101.90875,101.94,101.6275
5023072,96.1375,96.16875,96.16875,96.16875,95.98125
5023076,0.0,0.0,0.0,0.0,0.0
5023079,95.3875,95.48125,95.48125,95.45,95.23125
5023084,100.8775,100.84625,100.90875,100.8775,100.84625
5023086,103.86,103.89125,103.89125,103.985,103.76625
5023090,101.72125,101.78375,101.84625,101.815,101.565
5023093,100.315,100.34625,100.34625,100.3775,100.22125
5023097,103.09625,103.15875,103.15875,103.1275,103.1275
5023100,97.0675,97.03625,97.03625,97.13,96.97375
5023101,102.95375,102.95375,103.01625,102.985,102.9225
5023104,102.44,102.47125,102.47125,102.44,102.47125
5023107,102.3425,102.43625,102.37375,102.3425,102.37375
5023111,101.65875,101.65875,101.72125,101.69,101.5025
5023114,103.03375,103.03375,103.03375,103.0025,103.065
5023117,102.6725,102.76625,102.70375,102.735,102.45375
5023121,101.53375,101.53375,101.59625,101.565,101.5025
5023126,102.065,102.09625,102.03375,102.065,102.09625
5023130,102.235,102.14125,102.26625,102.235,102.20375
5023132,100.815,100.84625,100.78375,100.8775,100.72125
5023137,100.815,100.84625,100.78375,100.8775,100.72125
5023138,100.815,100.84625,100.78375,100.8775,100.72125
5023142,101.0025,100.97125,101.03375,101.0025,100.84625
5023144,102.61,102.64125,102.57875,102.6725,102.51625
5023148,101.19,101.22125,101.22125,101.2525,100.97125
5023149,0.0,0.0,0.0,0.0,0.0
5023153,102.235,102.26625,102.20375,102.2975,102.14125
5023154,0.0,0.0,0.0,0.0,0.0
5023157,100.8775,100.84625,100.90875,100.8775,100.84625
5023159,101.1275,101.22125,101.15875,101.19,101.03375
5023160,0.0,0.0,0.0,0.0,0.0
5023164,99.255,99.28625,99.22375,99.255,99.28625
5023167,0.0,0.0,0.0,0.0,0.0
5023171,98.0125,97.98125,98.04375,98.0125,97.91875
5023175,102.5025,102.59625,102.53375,102.5025,102.53375
5023180,103.9225,104.01625,103.95375,103.9225,103.95375
5023185,95.5125,95.60625,95.48125,95.575,95.41875
5023187,102.44,102.47125,102.47125,102.44,102.47125
5023188,97.63,97.66125,97.66125,97.63,97.59875
5023190,102.565,102.59625,102.59625,102.565,102.47125
5023191,103.77,103.80125,103.80125,103.8325,103.55125
5023196,104.20125,104.26375,104.26375,104.2325,104.1075
5023199,99.255,99.28625,99.28625,99.255,99.16125
5023201,97.9425,98.03625,97.91125,98.005,97.84875
5023205,102.6275,102.72125,102.59625,102.6275,102.65875
5023206,101.0025,100.97125,101.03375,101.0025,100.84625
5023207,102.565,102.59625,102.59625,102.565,102.47125
5023211,0.0,0.0,0.0,0.0,0.0
5023216,101.84625,101.90875,101.90875,101.94,101.6275
5023221,103.985,104.01625,104.01625,103.985,103.89125
5023223,102.17,102.20125,102.20125,102.2325,101.95125
5023224,101.065,101.09625,101.09625,101.065,100.90875
5023227,100.94,100.97125,100.97125,100.94,100.90875
5023231,101.8775,101.90875,101.90875,101.90875,101.72125
5023234,104.64125,104.70375,104.70375,104.6725,104.5475
5023238,104.0475,104.14125,104.01625,104.0475,104.07875
5023240,0.0,0.0,0.0,0.0,0.0
5023243,98.805,98.83625,98.83625,98.805,98.64875
5023247,101.84625,101.90875,101.90875,101.94,101.6275
5023249,102.565,102.59625,102.59625,102.565,102.47125
5023250,101.6275,101.72125,101.59625,101.6275,101.65875
5023253,0.0,0.0,0.0,0.0,0.0
5023254,102.45125,102.51375,102.45125,102.545,102.3575
5023255,101.94,102.03375,101.97125,101.97125,101.78375
5023259,102.2975,102.26625,102.32875,102.2975,102.26625
5023260,102.1275,102.22125,102.09625,102.1275,102.15875
5023261,103.2975,103.32875,103.32875,103.32875,103.14125
5023265,104.32625,104.38875,104.32625,104.3575,104.2325
5023270,103.26625,103.32875,103.26625,103.36,103.1725
5023272,102.95375,102.95375,103.01625,102.985,102.9225
5023274,102.4225,102.39125,102.45375,102.4225,102.26625
5023276,0.0,0.0,0.0,0.0,0.0
5023280,102.72125,102.78375,102.72125,102.7525,102.7525
5023283,102.0025,102.09625,102.03375,102.0025,102.03375
5023287,102.1275,102.09625,102.09625,102.1275,102.15875
5023290,0.0,0.0,0.0,0.0,0.0
5023291,95.85625,95.91875,95.98125,95.95,95.825
5023293,103.86,103.89125,103.89125,103.86,103.89125
5023298,97.78625,97.84875,97.78625,97.88,97.6925
5023303,0.0,0.0,0.0,0.0,0.0
5023308,95.5125,95.60625,95.54375,95.575,95.29375
5023313,101.2525,101.34625,101.28375,101.315,101.03375
5023315,99.0675,99.03625,99.03625,99.005,99.09875
5023318,101.53375,101.53375,101.59625,101.565,101.5025
5023319,98.13,98.16125,98.09875,98.13,98.16125
5023324,99.84875,99.84875,99.84875,99.8175,99.755
5023329,100.38,100.41125,100.47375,100.4425,100.41125
5023330,101.1275,101.22125,101.15875,101.19,101.03375
5023333,103.985,104.01625,103.95375,103.985,104.01625
5023338,102.1275,102.22125,102.09625,102.1275,102.15875
5023342,105.2075,105.30125,105.23875,105.2075,105.11375
5023347,101.1275,101.22125,101.15875,101.19,101.03375
5023352,103.22125,103.28375,103.28375,103.2525,103.1275
5023356,102.5025,102.59625,102.53375,102.5025,102.53375
5023358,101.0025,100.97125,101.03375,101.0025,100.84625
5023360,102.6275,102.72125,102.59625,102.6275,102.65875
5023361,0.0,0.0,0.0,0.0,0.0
5023366,102.6725,102.76625,102.70375,102.735,102.45375
5023367,101.0025,100.97125,101.03375,101.0025,100.84625
5023370,0.0,0.0,0.0,0.0,0.0
5023372,101.31125,101.37375,101.31125,101.405,101.2175
5023374,98.505,98.47375,98.53625,98.53625,98.34875
5023375,103.0475,103.14125,103.01625,103.0475,103.07875
5023377,102.5025,102.47125,102.47125,102.5025,102.53375
5023380,96.23125,96.29375,96.23125,96.325,96.0125
5023381,96.325,96.35625,96.35625,96.45,96.23125
5023384,97.755,97.78625,97.84875,97.8175,97.59875
5023385,101.7325,101.70125,101.70125,101.795,101.63875
5023387,101.315,101.40875,101.34625,101.34625,101.28375
5023389,101.53375,101.53375,101.59625,101.565,101.5025
5023391,97.5675,97.53625,97.59875,97.5675,97.53625
5023395,103.38875,103.45125,103.45125,103.45125,103.3575
5023396,102.735,102.76625,102.70375,102.7975,102.51625
5023401,0.0,0.0,0.0,0.0,0.0
5023403,101.8775,101.90875,101.90875,101.90875,101.72125
5023404,99.9925,100.08625,99.96125,99.9925,100.02375
5023409,100.94,100.97125,100.97125,100.94,100.90875
5023411,102.19,102.22125,102.15875,102.19,102.22125
5023415,96.10625,96.16875,96.16875,96.2,95.8875
5023417,102.6275,102.72125,102.59625,102.6275,102.65875
5023418,102.84625,102.90875,102.84625,102.8775,102.8775
5023419,0.0,0.0,0.0,0.0,0.0
5023423,103.1725,103.20375,103.20375,103.20375,103.14125
5023427,100.655,100.68625,100.62375,100.7175,100.56125
5023429,97.63,97.66125,97.66125,97.63,97.59875
5023433,103.0025,103.03375,103.09625,103.09625,102.97125
5023438,101.1275,101.22125,101.15875,101.19,101.03375
5023442,103.22125,103.28375,103.22125,103.2525,103.2525
5023444,101.7525,101.78375,101.78375,101.78375,101.72125
5023449,103.22125,103.28375,103.22125,103.2525,103.2525
5023454,101.815,101.90875,101.84625,101.84625,101.78375
5023458,97.63,97.66125,97.66125,97.63,97.59875
5023462,102.0925,102.18625,102.06125,102.0925,102.12375
5023464,102.565,102.59625,102.59625,102.565,102.47125
5023468,103.125,103.21875,103.15625,103.15625,103.09375
5023469,96.2625,96.35625,96.23125,96.2625,96.16875
5023474,101.19,101.22125,101.15875,101.2525,101.09625
5023477,97.63,97.66125,97.66125,97.63,97.59875
5023479,0.0,0.0,0.0,0.0,0.0
5023484,102.72125,102.78375,102.72125,102.7525,102.7525
5023486,98.88,98.91125,98.84875,98.88,98.91125
5023489,0.0,0.0,0.0,0.0,0.0
5023491,100.815,100.84625,100.78375,100.8775,100.72125
5023493,103.32875,103.39125,103.39125,103.39125,103.2975
5023496,103.70125,103.76375,103.70125,103.7325,103.7325
5023499,103.1725,103.20375,103.20375,103.20375,103.14125
5023503,102.69,102.72125,102.65875,102.69,102.59625
5023506,101.8775,101.90875,101.90875,101.90875,101.72125
5023507,102.84625,102.90875,102.84625,102.8775,102.8775
5023509,101.19,101.22125,101.15875,101.2525,101.09625
5023512,101.3775,101.47125,101.34625,101.44,101.15875
5023515,102.565,102.59625,102.53375,102.565,102.59625
5023516,99.91125,99.97375,99.91125,99.9425,99.9425
5023517,103.22125,103.28375,103.28375,103.2525,103.1275
5023519,0.0,0.0,0.0,0.0,0.0
5023521,99.13,99.16125,99.09875,99.0675,99.16125
5023523,100.5025,100.47125,100.53375,100.565,100.40875
5023524,101.84625,101.90875,101.90875,101.94,101.6275
5023525,99.53625,99.59875,99.53625,99.5675,99.5675
5023526,102.1275,102.09625,102.09625,102.1275,102.15875
5023530,103.03375,103.03375,103.03375,103.0025,103.065
5023534,97.8175,97.78625,97.84875,97.88,97.59875
5023536,102.2975,102.39125,102.26625,102.36,102.20375
5023540,98.53625,98.59875,98.59875,98.63,98.3175
5023541,97.5675,97.66125,97.53625,97.63,97.47375
5023543,99.13,99.16125,99.09875,99.0675,99.16125
5023544,102.95375,102.95375,103.01625,102.985,102.9225
5023547,100.7525,100.59625,100.72125,100.69,100.72125
5023551,106.4025,106.37125,106.37125,106.4025,106.43375
5023553,101.0025,100.97125,101.03375,101.0025,100.84625
5023554,103.5475,103.51625,103.51625,103.5475,103.57875
5023559,102.315,102.22125,102.28375,102.2525,102.34625
5023562,103.7975,103.76625,103.76625,103.735,103.82875
5023565,103.61,103.64125,103.57875,103.61,103.64125
5023566,97.9425,98.03625,97.97375,98.005,97.72375
5023570,102.19,102.22125,102.15875,102.19,102.22125
5023574,104.5,104.53125,104.46875,104.5,104.40625
5023579,102.6275,102.72125,102.59625,102.6275,102.65875
5023580,96.825,96.85625,96.79375,96.825,96.85625
5023581,99.3175,99.41125,99.28625,99.3175,99.34875
5023582,99.0675,99.03625,99.03625,99.005,99.09875
5023587,103.2325,103.32625,103.20125,103.2325,103.26375
5023591,104.0475,104.14125,104.07875,104.0475,103.95375
5023596,100.815,100.72125,100.78375,100.7525,100.78375
5023598,100.905,100.93625,100.99875,100.9675,100.74875
5023602,101.19,101.22125,101.22125,101.2525,100.97125
5023606,99.13,99.16125,99.09875,99.0675,99.16125
5023610,102.3775,102.34625,102.40875,102.3775,102.40875
5023615,100.815,100.72125,100.78375,100.7525,100.78375
5023619,98.88,98.91125,98.84875,98.88,98.91125
5023621,100.6275,100.72125,100.65875,100.69,100.53375
5023622,103.17,103.20125,103.13875,103.17,103.20125
5023623,105.0475,105.01625,105.07875,105.0475,105.07875
5023627,103.14125,103.20375,103.20375,103.235,103.0475
5023629,103.7975,103.76625,103.76625,103.735,103.82875
5023633,101.84625,101.90875,101.90875,101.94,101.6275
5023635,103.7075,103.80125,103.73875,103.77,103.61375
5023637,101.1275,101.22125,101.15875,101.19,101.03375
5023641,100.8775,100.97125,100.84625,100.94,100.78375
5023644,99.91125,99.97375,99.91125,99.9425,99.9425
5023649,99.0675,99.03625,99.03625,99.005,99.09875
5023653,101.65875,101.65875,101.72125,101.69,101.5025
5023655,101.19,101.22125,101.22125,101.2525,100.97125
5023660,97.5675,97.53625,97.53625,97.505,97.53625
5023663,101.72125,101.78375,101.78375,101.815,101.6275
5023665,103.22125,103.28375,103.28375,103.2525,103.1275
5023669,95.325,95.35625,95.35625,95.3875,95.23125
5023674,100.8775,100.97125,100.84625,100.94,100.78375
5023678,100.2525,100.22125,100.28375,100.315,100.15875
5023681,100.8775,100.84625,100.84625,100.815,100.84625
5023684,102.89125,102.82875,102.89125,102.86,102.86
5023686,97.9425,98.03625,97.91125,98.005,97.84875
5023689,98.16125,98.22375,98.16125,98.255,98.0675
5023692,103.61,103.64125,103.57875,103.61,103.64125
5023696,98.53625,98.59875,98.59875,98.63,98.3175
5023700,103.28125,103.34375,103.28125,103.375,103.1875
5023705,101.5025,101.59625,101.47125,101.5025,101.53375
5023707,101.47125,101.53375,101.47125,101.565,101.3775
5023708,98.505,98.53625,98.47375,98.505,98.53625
5023709,97.1925,97.16125,97.22375,97.255,97.09875
5023712,101.8775,101.90875,101.90875,101.90875,101.72125
5023717,103.235,103.26625,103.20375,103.235,103.26625
5023718,102.6275,102.72125,102.59625,102.6275,102.65875
5023719,101.8775,101.90875,101.90875,101.90875,101.72125
5023720,95.3875,95.48125,95.41875,95.45,95.29375
5023723,101.0025,100.97125,101.03375,101.065,100.90875
5023726,96.2,96.29375,96.23125,96.23125,96.04375
5023730,102.53375,102.59625,102.59625,102.59625,102.3775
5023735,101.1275,101.22125,101.22125,101.19,100.97125
5023740,95.60625,95.66875,95.60625,95.7,95.5125
5023745,106.6525,106.74625,106.62125,106.6525,106.55875
5023746,102.89125,102.95375,102.89125,102.985,102.7975
5023748,100.565,100.59625,100.59625,100.6275,100.47125
5023752,99.13,99.16125,99.09875,99.0675,99.16125
5023753,98.9425,99.03625,98.91125,98.9425,98.97375
5023757,104.64125,104.70375,104.70375,104.6725,104.5475
5023760,101.47125,101.40875,101.47125,101.44,101.44
5023762,102.1725,102.01625,102.14125,102.11,102.14125
5023766,102.2525,102.34625,102.22125,102.2525,102.28375
5023771,102.44,102.47125,102.40875,102.3775,102.47125
5023774,101.1275,101.22125,101.15875,101.19,101.03375
5023777,102.6275,102.72125,102.59625,102.6275,102.65875
5023782,103.985,104.01625,103.95375,103.985,104.01625
5023787,104.64125,104.70375,104.64125,104.6725,104.6725
5023792,101.19,101.22125,101.22125,101.2525,100.97125
5023797,103.86,103.89125,103.82875,103.7975,103.89125
5023800,102.44,102.47125,102.40875,102.3775,102.47125
5023805,101.1275,101.22125,101.15875,101.19,101.03375
5023808,98.41125,98.47375,98.47375,98.505,98.3175
5023809,100.815,100.72125,100.78375,100.7525,100.78375
5023812,103.03375,103.03375,103.03375,103.0025,103.065
5023813,97.505,97.41125,97.47375,97.4425,97.47375
5023817,97.91125,97.97375,97.97375,98.005,97.8175
5023818,100.84625,100.90875,100.84625,100.94,100.7525
5023822,102.2525,102.34625,102.22125,102.2525,102.28375
5023827,100.94,100.97125,101.03375,101.0025,100.90875
5023831,100.8775,100.84625,100.84625,100.815,100.84625
5023835,102.1275,102.09625,102.09625,102.1275,102.15875
5023840,103.03375,103.03375,103.03375,103.0025,103.065
5023843,102.22125,102.28375,102.22125,102.2525,102.2525
5023844,99.72375,99.72375,99.72375,99.6925,99.755
5023848,101.69,101.65875,101.65875,101.65875,101.65875
5023851,103.34625,103.40875,103.34625,103.3775,103.2525
5023854,104.26625,104.32875,104.26625,104.2975,104.2975
5023856,100.94,100.97125,101.03375,101.0025,100.90875
5023860,100.94,100.97125,101.03375,101.0025,100.90875
5023865,95.95,95.91875,95.91875,95.91875,95.91875
5023870,101.68625,101.74875,101.74875,101.78,101.4675
5023872,97.6925,97.78625,97.78625,97.755,97.66125
5023876,102.57625,102.63875,102.70125,102.67,102.545
5023879,106.02,106.05125,106.05125,106.0825,106.05125
5023880,103.44,103.47125,103.47125,103.5025,103.47125
5023882,102.1275,102.09625,102.09625,102.1275,102.15875
5023883,98.88,98.91125,98.84875,98.88,98.91125
5023884,101.1275,101.22125,101.15875,101.19,101.03375
5023887,100.7525,100.72125,100.72125,100.815,100.65875
5023890,100.815,100.84625,100.78375,100.8775,100.72125
5023894,97.78625,97.84875,97.91125,97.88,97.755
5023897,101.94,102.03375,101.97125,101.97125,101.78375
5023902,101.065,101.09625,101.15875,101.1275,100.90875
5023906,101.065,101.09625,101.15875,101.1275,100.90875
5023910,101.19,101.22125,101.15875,101.2525,101.09625
5023912,102.0025,102.03375,101.97125,102.03375,101.84625
5023913,100.3775,100.34625,100.47125,100.44,100.34625
5023917,95.2,95.23125,95.29375,95.2625,95.16875
5023919,103.22125,103.28375,103.28375,103.2525,103.1275
5023920,99.53625,99.59875,99.53625,99.5675,99.5675
5023924,101.5025,101.53375,101.47125,101.53375,101.47125
5023928,100.94,100.84625,100.90875,100.8775,100.78375
5023933,101.19,101.22125,101.15875,101.2525,101.09625
5023935,101.065,101.09625,101.15875,101.1275,100.90875
5023940,103.11,103.07875,103.07875,103.07875,103.07875
5023942,101.565,101.65875,101.53375,101.59625,101.53375
5023946,101.065,101.09625,101.15875,101.1275,100.90875
5023950,101.9225,102.01625,102.01625,101.985,101.89125
5023955,100.815,100.72125,100.78375,100.7525,100.78375
5023956,97.5675,97.53625,97.53625,97.505,97.53625
5023958,101.565,101.65875,101.53375,101.59625,101.53375
5023960,101.065,101.09625,101.15875,101.1275,100.90875
5023961,98.4425,98.47375,98.41125,98.41125,98.41125
5023964,100.8775,100.84625,100.84625,100.815,100.84625
5023967,100.44,100.47125,100.47125,100.5025,100.22125
5023971,101.72125,101.78375,101.84625,101.815,101.565
5023974,103.77,103.80125,103.73875,103.8325,103.67625
5023975,102.6725,102.76625,102.70375,102.735,102.45375
