loan_id,loan_amount,first_payment_date,principal_interest_payment,interest_rate,loan_term,next_payment_due_date,payment_periods_made,current_balance
5022408,165000,2021-10-01,1061.03,0.0199,180,2021-10-01,0,165000.0
5022411,305000,2021-10-01,1284.25,0.029900000000000003,360,2021-10-01,0,305000.0
5022414,145000,2021-10-01,958.34,0.02375,180,2021-10-01,0,145000.0
5022418,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5022420,335000,2021-10-01,1527.78,0.03625,360,2021-10-01,0,335000.0
5022421,325000,2021-10-01,2129.03,0.0225,180,2021-10-01,0,325000.0
5022422,145000,2021-10-01,958.34,0.02375,180,2021-11-01,1,144328.63916666666
5022423,315000,2021-11-01,1326.36,0.029900000000000003,360,2021-11-01,0,315000.0
5022428,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0
5022432,295000,2021-11-01,1223.94,0.02875,360,2021-11-01,0,295000.0
5022434,225000,2021-10-01,1246.72,0.029900000000000003,240,2021-10-01,0,225000.0
5022439,195000,2021-10-01,770.49,0.025,360,2021-10-01,0,195000.0
5022442,105000,2021-10-01,700.13,0.025,180,2021-10-01,0,105000.0
5022445,325000,2021-10-01,1326.79,0.0275,360,2021-10-01,0,325000.0
5022448,335000,2021-10-01,1435.06,0.03125,360,2021-10-01,0,335000.0
5022450,335000,2021-10-01,2154.22,0.0199,180,2021-10-01,0,335000.0
5022454,125000,2021-10-01,552.63,0.03375,360,2021-10-01,0,125000.0
5022456,125000,2021-10-01,818.86,0.0225,180,2021-10-01,0,125000.0
5022459,355000,2021-10-01,1494.79,0.029900000000000003,360,2021-10-01,0,355000.0
5022462,265000,2021-11-01,1115.83,0.029900000000000003,360,2021-11-01,0,265000.0
5022467,345000,2021-11-01,1452.68,0.029900000000000003,360,2021-11-01,0,345000.0
5022468,255000,2021-11-01,1670.47,0.0225,180,2021-11-01,0,255000.0
5022472,405000,2021-10-01,1705.32,0.029900000000000003,360,2021-10-01,0,405000.0
5022474,105000,2021-10-01,478.86,0.03625,360,2021-10-01,0,105000.0
5022475,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5022479,145000,2021-10-01,631.05,0.0325,360,2021-10-01,0,145000.0
5022481,135000,2021-10-01,587.53,0.0325,360,2021-10-01,0,135000.0
5022484,355000,2021-10-01,1472.87,0.02875,360,2021-10-01,0,355000.0
5022485,165000,2021-10-01,684.58,0.02875,360,2021-10-01,0,165000.0
5022490,175000,2021-10-01,761.62,0.0325,360,2021-10-01,0,175000.0
5022493,385000,2021-10-01,1610.75,0.0294,360,2021-10-01,0,385000.0
5022494,175000,2021-09-01,743.32,0.025,324,2021-09-01,0,175000.0
5022498,275000,2021-10-01,1474.04,0.02625,240,2021-10-01,0,275000.0
5022501,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5022502,65000,2021-10-01,287.37,0.03375,360,2021-10-01,0,65000.0
5022507,265000,2021-10-01,1047.08,0.025,360,2021-10-01,0,265000.0
5022509,135000,2021-10-01,774.31,0.03375,240,2021-10-01,0,135000.0
5022514,655000,2021-10-01,2673.98,0.0275,360,2021-10-01,0,655000.0
5022518,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0
5022521,245000,2021-10-01,1031.61,0.029900000000000003,360,2021-10-01,0,245000.0
5022526,125000,2021-10-01,818.86,0.0225,180,2021-10-01,0,125000.0
5022529,135000,2021-10-01,568.44,0.029900000000000003,360,2021-10-01,0,135000.0
5022533,315000,2021-10-01,1458.82,0.0375,360,2021-10-01,0,315000.0
5022535,235000,2021-10-01,975.0,0.02875,360,2021-10-01,0,235000.0
5022538,275000,2021-10-01,1215.77,0.03375,360,2021-10-01,0,275000.0
5022540,305000,2021-10-01,1998.01,0.0225,180,2021-10-01,0,305000.0
5022544,345000,2021-10-01,1501.47,0.0325,360,2021-10-01,0,345000.0
5022548,175000,2021-10-01,1177.21,0.02625,180,2021-10-01,0,175000.0
5022549,645000,2021-10-01,2785.89,0.0319,360,2021-10-01,0,645000.0
5022554,255000,2021-10-01,1041.02,0.0275,360,2021-10-01,0,255000.0
5022556,265000,2021-10-01,1081.84,0.0275,360,2021-10-01,0,265000.0
5022557,695000,2021-10-01,2837.28,0.0275,360,2021-10-01,0,695000.0
5022558,325000,2021-10-01,1368.47,0.029900000000000003,360,2021-10-01,0,325000.0
5022563,305000,2021-11-01,1284.25,0.029900000000000003,360,2021-11-01,0,305000.0
5022565,155000,2021-10-01,632.78,0.0275,360,2021-10-01,0,155000.0
5022566,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0
5022568,55000,2021-10-01,243.16,0.03375,360,2021-10-01,0,55000.0
5022573,335000,2021-10-01,1816.26,0.0275,240,2021-10-01,0,335000.0
5022578,675000,2021-10-01,2984.15,0.03375,360,2021-10-01,0,675000.0
5022582,165000,2021-10-01,904.8,0.02875,240,2021-10-01,0,165000.0
5022583,245000,2021-10-01,1604.96,0.0225,180,2021-10-01,0,245000.0
5022584,255000,2021-11-01,1094.44,0.031400000000000004,360,2021-11-01,0,255000.0
5022586,165000,2021-10-01,684.58,0.02875,360,2021-10-01,0,165000.0
5022590,545000,2021-10-01,2371.88,0.0325,360,2021-10-01,0,545000.0
5022591,415000,2021-10-01,2816.28,0.0275,180,2021-10-01,0,415000.0
5022596,315000,2021-10-01,2156.45,0.02875,180,2021-10-01,0,315000.0
5022597,285000,2021-10-01,1200.04,0.029900000000000003,360,2021-10-01,0,285000.0
5022601,165000,2021-11-01,684.58,0.02875,360,2021-11-01,0,165000.0
5022604,205000,2021-10-01,823.39,0.02625,360,2021-10-01,0,205000.0
5022608,185000,2021-10-01,755.25,0.0275,360,2021-10-01,0,185000.0
5022611,245000,2021-11-01,1016.49,0.02875,360,2021-11-01,0,245000.0
5022615,405000,2021-11-01,2604.35,0.0199,180,2021-11-01,0,405000.0
5022617,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5022621,155000,2021-11-01,849.96,0.02875,240,2021-11-01,0,155000.0
5022622,105000,2021-10-01,435.64,0.02875,360,2021-10-01,0,105000.0
5022625,195000,2021-10-01,1288.8,0.02375,180,2021-10-01,0,195000.0
5022629,375000,2021-10-01,1579.0,0.029900000000000003,360,2021-10-01,0,375000.0
5022633,155000,2021-11-01,652.66,0.029900000000000003,360,2021-11-01,0,155000.0
5022638,1405000,2021-10-01,5829.24,0.02875,360,2021-10-01,0,1405000.0
5022641,165000,2021-10-01,1109.94,0.02625,180,2021-10-01,0,165000.0
5022643,85000,2021-10-01,375.79,0.03375,360,2021-10-01,0,85000.0
5022644,385000,2021-10-01,1597.34,0.02875,360,2021-10-01,0,385000.0
5022649,405000,2021-10-01,1762.59,0.0325,360,2021-10-01,0,405000.0
5022654,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5022658,335000,2021-10-01,1389.89,0.02875,360,2021-10-01,0,335000.0
5022663,215000,2021-10-01,935.7,0.0325,360,2021-10-01,0,215000.0
5022666,105000,2021-11-01,602.24,0.03375,240,2021-11-01,0,105000.0
5022671,365000,2021-10-01,1690.38,0.0375,360,2021-10-01,0,365000.0
5022672,535000,2021-10-01,3440.31,0.0199,180,2021-10-01,0,535000.0
5022677,335000,2021-11-01,1356.99,0.0269,360,2021-11-01,0,335000.0
5022678,195000,2021-11-01,2210.59,0.02125,96,2021-11-01,0,195000.0
5022682,235000,2021-10-01,989.51,0.029900000000000003,360,2021-10-01,0,235000.0
5022687,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5022692,945000,2021-10-01,3979.07,0.029900000000000003,360,2021-10-01,0,945000.0
5022694,145000,2021-10-01,601.6,0.02875,360,2021-10-01,0,145000.0
5022697,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5022701,205000,2021-10-01,892.18,0.0325,360,2021-10-01,0,205000.0
5022703,65000,2021-10-01,627.35,0.029900000000000003,120,2021-10-01,0,65000.0
5022704,175000,2021-10-01,1187.59,0.0275,180,2021-10-01,0,175000.0
5022709,255000,2021-10-01,1127.35,0.03375,360,2021-10-01,0,255000.0
5022711,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5022714,285000,2021-10-01,1259.98,0.03375,360,2021-10-01,0,285000.0
5022719,295000,2021-10-01,1223.94,0.02875,360,2021-10-01,0,295000.0
5022721,335000,2021-10-01,1367.61,0.0275,360,2021-10-01,0,335000.0
5022722,325000,2021-10-01,2148.0,0.02375,180,2021-10-01,0,325000.0
5022725,185000,2021-10-01,1114.12,0.025,204,2021-10-01,0,185000.0
5022728,295000,2021-10-01,1283.86,0.0325,360,2021-10-01,0,295000.0
5022731,75000,2021-10-01,370.46,0.03375,300,2021-10-01,0,75000.0
5022733,255000,2021-10-01,1032.93,0.0269,360,2021-10-01,0,255000.0
5022738,355000,2021-10-01,1449.26,0.0275,360,2021-10-01,0,355000.0
5022742,105000,2021-10-01,700.13,0.025,180,2021-10-01,0,105000.0
5022743,115000,2021-10-01,500.49,0.0325,360,2021-10-01,0,115000.0
5022748,135000,2021-10-01,908.14,0.02625,180,2021-10-01,0,135000.0
5022753,325000,2021-10-01,1762.05,0.0275,240,2021-10-01,0,325000.0
5022758,285000,2021-10-01,1832.69,0.0199,180,2021-10-01,0,285000.0
5022762,175000,2021-11-01,714.43,0.0275,360,2021-11-01,0,175000.0
5022764,235000,2021-10-01,1890.65,0.025,144,2021-10-01,0,235000.0
5022768,255000,2021-10-01,1715.36,0.02625,180,2021-10-01,0,255000.0
5022770,155000,2021-10-01,697.77,0.029900000000000003,324,2021-10-01,0,155000.0
5022772,195000,2021-10-01,848.66,0.0325,360,2021-10-01,0,195000.0
5022775,365000,2021-10-01,1978.91,0.0275,240,2021-10-01,0,365000.0
5022777,365000,2021-10-01,1536.89,0.029900000000000003,360,2021-10-01,0,365000.0
5022781,375000,2021-11-01,1657.87,0.03375,360,2021-11-01,0,375000.0
5022786,285000,2021-10-01,1200.04,0.029900000000000003,360,2021-10-01,0,285000.0
5022790,175000,2021-10-01,785.83,0.035,360,2021-10-01,0,175000.0
5022791,355000,2021-10-01,1494.79,0.029900000000000003,360,2021-10-01,0,355000.0
5022794,185000,2021-11-01,743.06,0.02625,360,2021-11-01,0,185000.0
5022796,185000,2021-10-01,1201.17,0.02125,180,2021-10-01,0,185000.0
5022797,305000,2021-10-01,1265.43,0.02875,360,2021-10-01,0,305000.0
5022802,255000,2021-10-01,1109.78,0.0325,360,2021-10-01,0,255000.0
5022807,275000,2021-11-01,1150.54,0.0294,360,2021-11-01,0,275000.0
5022809,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0
5022811,265000,2021-11-01,1115.83,0.029900000000000003,360,2021-11-01,0,265000.0
5022816,225000,2021-11-01,903.72,0.02625,360,2021-11-01,0,225000.0
5022819,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5022823,825000,2021-11-01,3473.79,0.029900000000000003,360,2021-11-01,0,825000.0
5022824,175000,2021-10-01,736.87,0.029900000000000003,360,2021-10-01,0,175000.0
5022827,255000,2021-10-01,1288.8,0.0199,240,2021-10-01,0,255000.0
5022829,135000,2021-10-01,748.04,0.029900000000000003,240,2021-10-01,0,135000.0
5022832,125000,2021-10-01,588.43,0.03375,324,2021-10-01,0,125000.0
5022833,165000,2021-10-01,914.27,0.029900000000000003,240,2021-10-01,0,165000.0
5022834,235000,2021-11-01,975.0,0.02875,360,2021-11-01,0,235000.0
5022838,545000,2021-11-01,2353.97,0.0319,360,2021-11-01,0,545000.0
5022841,165000,2021-10-01,754.59,0.03125,324,2021-10-01,0,165000.0
5022846,115000,2021-10-01,492.64,0.03125,360,2021-10-01,0,115000.0
5022847,345000,2021-09-01,1501.47,0.0325,360,2021-10-01,1,344432.905
5022848,175000,2021-10-01,773.67,0.03375,360,2021-10-01,0,175000.0
5022853,125000,2021-10-01,833.49,0.025,180,2021-10-01,0,125000.0
5022856,195000,2021-10-01,1080.49,0.029900000000000003,240,2021-10-01,0,195000.0
5022858,215000,2021-10-01,1459.04,0.0275,180,2021-10-01,0,215000.0
5022863,725000,2021-10-01,3007.98,0.02875,360,2021-10-01,0,725000.0
5022868,85000,2021-10-01,369.93,0.0325,360,2021-10-01,0,85000.0
5022871,205000,2021-10-01,1379.02,0.02625,180,2021-10-01,0,205000.0
5022874,135000,2021-10-01,587.53,0.0325,360,2021-10-01,0,135000.0
5022875,335000,2021-10-01,1323.66,0.025,360,2021-10-01,0,335000.0
5022879,115000,2021-10-01,912.02,0.0225,144,2021-10-01,0,115000.0
5022882,125000,2021-10-01,526.34,0.029900000000000003,360,2021-10-01,0,125000.0
5022887,125000,2021-10-01,833.49,0.025,180,2021-10-01,0,125000.0
5022891,225000,2021-10-01,963.85,0.03125,360,2021-10-01,0,225000.0
5022892,275000,2021-09-01,1178.04,0.03125,360,2021-10-01,1,274538.10583333333
5022893,345000,2021-10-01,1408.44,0.0275,360,2021-10-01,0,345000.0
5022896,215000,2021-11-01,1420.99,0.02375,180,2021-11-01,0,215000.0
5022898,425000,2021-10-01,2304.21,0.0275,240,2021-10-01,0,425000.0
5022902,305000,2021-10-01,1672.51,0.02875,240,2021-10-01,0,305000.0
5022903,115000,2021-10-01,500.49,0.0325,360,2021-10-01,0,115000.0
5022904,235000,2021-10-01,989.51,0.029900000000000003,360,2021-10-01,0,235000.0
5022907,495000,2021-10-01,2084.28,0.029900000000000003,360,2021-10-01,0,495000.0
5022911,175000,2021-10-01,959.64,0.02875,240,2021-10-01,0,175000.0
5022912,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5022914,235000,2021-10-01,959.37,0.0275,360,2021-10-01,0,235000.0
5022915,255000,2021-10-01,1109.78,0.0325,360,2021-10-01,0,255000.0
5022919,145000,2021-10-01,899.41,0.02875,204,2021-10-01,0,145000.0
5022924,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5022925,175000,2021-10-01,785.83,0.035,360,2021-10-01,0,175000.0
5022926,235000,2021-10-01,989.51,0.029900000000000003,360,2021-10-01,0,235000.0
5022930,325000,2021-10-01,1458.01,0.025,300,2021-10-01,0,325000.0
5022931,345000,2021-10-01,2260.05,0.0225,180,2021-10-01,0,345000.0
5022935,95000,2021-11-01,633.45,0.025,180,2021-11-01,0,95000.0
5022938,235000,2021-11-01,1006.69,0.03125,360,2021-11-01,0,235000.0
5022941,225000,2021-10-01,979.22,0.0325,360,2021-10-01,0,225000.0
5022943,215000,2021-11-01,935.7,0.0325,360,2021-11-01,0,215000.0
5022948,285000,2021-10-01,1270.26,0.0344,360,2021-10-01,0,285000.0
5022951,135000,2021-10-01,568.44,0.029900000000000003,360,2021-10-01,0,135000.0
5022954,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5022955,275000,2021-10-01,1068.8,0.02375,360,2021-10-01,0,275000.0
5022958,205000,2021-10-01,1295.73,0.0175,180,2021-10-01,0,205000.0
5022960,335000,2021-10-01,1367.61,0.0275,360,2021-10-01,0,335000.0
5022961,195000,2021-11-01,1311.75,0.02625,180,2021-11-01,0,195000.0
5022965,245000,2021-10-01,1648.09,0.02625,180,2021-10-01,0,245000.0
5022970,525000,2021-10-01,2503.41,0.039900000000000005,360,2021-10-01,0,525000.0
5022975,385000,2021-10-01,1675.55,0.0325,360,2021-10-01,0,385000.0
5022978,215000,2021-10-01,935.7,0.0325,360,2021-10-01,0,215000.0
5022980,175000,2021-10-01,785.83,0.035,360,2021-10-01,0,175000.0
5022981,185000,2021-10-01,778.98,0.029900000000000003,360,2021-10-01,0,185000.0
5022986,225000,2021-10-01,979.22,0.0325,360,2021-10-01,0,225000.0
5022991,105000,2021-10-01,487.21,0.0325,324,2021-10-01,0,105000.0
5022994,515000,2021-09-01,2136.7,0.02875,360,2021-09-01,0,515000.0
5022997,325000,2021-10-01,1394.88,0.031400000000000004,360,2021-10-01,0,325000.0
5023001,175000,2021-10-01,736.87,0.029900000000000003,360,2021-10-01,0,175000.0
5023006,245000,2021-10-01,1575.47,0.0199,180,2021-10-01,0,245000.0
5023008,405000,2021-10-01,1749.28,0.0319,360,2021-10-01,0,405000.0
5023010,175000,2021-10-01,736.87,0.029900000000000003,360,2021-10-01,0,175000.0
5023012,295000,2021-10-01,1242.15,0.029900000000000003,360,2021-10-01,0,295000.0
5023014,195000,2021-10-01,809.05,0.02875,360,2021-10-01,0,195000.0
5023018,315000,2021-10-01,1392.61,0.03375,360,2021-10-01,0,315000.0
5023020,675000,2021-10-01,2891.54,0.03125,360,2021-10-01,0,675000.0
5023025,245000,2021-10-01,1604.96,0.0225,180,2021-10-01,0,245000.0
5023026,135000,2021-10-01,560.11,0.02875,360,2021-10-01,0,135000.0
5023031,105000,2021-10-01,712.56,0.0275,180,2021-10-01,0,105000.0
5023036,175000,2021-10-01,714.43,0.0275,360,2021-10-01,0,175000.0
5023038,295000,2021-10-01,1223.94,0.02875,360,2021-10-01,0,295000.0
5023039,105000,2021-10-01,471.5,0.035,360,2021-10-01,0,105000.0
5023044,265000,2021-10-01,1468.36,0.029900000000000003,240,2021-10-01,0,265000.0
5023046,145000,2021-10-01,591.95,0.0275,360,2021-10-01,0,145000.0
5023050,445000,2021-10-01,1787.35,0.02625,360,2021-10-01,0,445000.0
5023052,95000,2021-10-01,639.06,0.02625,180,2021-10-01,0,95000.0
5023057,125000,2021-11-01,840.87,0.02625,180,2021-11-01,0,125000.0
5023060,375000,2021-10-01,1579.0,0.029900000000000003,360,2021-10-01,0,375000.0
5023062,115000,2021-11-01,508.42,0.03375,360,2021-11-01,0,115000.0
5023064,145000,2021-10-01,591.95,0.0275,360,2021-10-01,0,145000.0
5023066,165000,2021-10-01,673.6,0.0275,360,2021-10-01,0,165000.0
5023071,315000,2021-10-01,1306.92,0.02875,360,2021-10-01,0,315000.0
5023072,345000,2021-10-01,3193.82,0.02125,120,2021-10-01,0,345000.0
5023076,555000,2021-10-01,2302.66,0.02875,360,2021-10-01,0,555000.0
5023079,165000,2021-10-01,609.88,0.02,360,2021-10-01,0,165000.0
5023084,185000,2021-11-01,778.98,0.029900000000000003,360,2021-11-01,0,185000.0
5023086,235000,2021-10-01,1038.93,0.03375,360,2021-10-01,0,235000.0
5023090,525000,2021-10-01,2196.47,0.0294,360,2021-10-01,0,525000.0
5023093,305000,2021-10-01,1265.43,0.02875,360,2021-10-01,0,305000.0
5023097,295000,2021-10-01,1263.71,0.03125,360,2021-10-01,0,295000.0
5023100,305000,2021-10-01,1616.21,0.025,240,2021-10-01,0,305000.0
5023101,225000,2021-11-01,994.72,0.03375,360,2021-11-01,0,225000.0
5023104,195000,2021-10-01,842.25,0.0319,360,2021-10-01,0,195000.0
5023107,605000,2021-10-01,2450.68,0.0269,360,2021-10-01,0,605000.0
5023111,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5023114,605000,2021-10-01,2547.45,0.029900000000000003,360,2021-10-01,0,605000.0
5023117,445000,2021-10-01,1936.67,0.0325,360,2021-10-01,0,445000.0
5023121,235000,2021-11-01,959.37,0.0275,360,2021-11-01,0,235000.0
5023126,335000,2021-10-01,1389.89,0.02875,360,2021-10-01,0,335000.0
5023130,105000,2021-05-01,737.81,0.0325,180,2021-09-01,4,103178.8783683333
5023132,145000,2021-10-01,610.55,0.029900000000000003,360,2021-10-01,0,145000.0
5023137,425000,2021-10-01,1789.53,0.029900000000000003,360,2021-10-01,0,425000.0
5023138,185000,2021-10-01,755.25,0.0275,360,2021-11-01,1,184668.70833333334
5023142,155000,2021-10-01,643.09,0.02875,360,2021-10-01,0,155000.0
5023144,295000,2021-10-01,1304.19,0.03375,360,2021-11-01,1,294525.4975
5023148,305000,2021-10-01,1317.36,0.0319,360,2021-10-01,0,305000.0
5023149,645000,2021-10-01,4377.11,0.0275,180,2021-10-01,0,645000.0
5023153,335000,2021-10-01,1481.03,0.03375,360,2021-11-01,1,334461.1575
5023154,595000,2021-11-01,2569.93,0.0319,360,2021-11-01,0,595000.0
5023157,205000,2021-10-01,878.17,0.03125,360,2021-10-01,0,205000.0
5023159,225000,2021-10-01,947.4,0.029900000000000003,360,2021-10-01,0,225000.0
5023160,255000,2021-11-01,1127.35,0.03375,360,2021-11-01,0,255000.0
5023164,215000,2021-10-01,870.91,0.0269,360,2021-10-01,0,215000.0
5023167,195000,2021-10-01,889.31,0.03625,360,2021-10-01,0,195000.0
5023171,315000,2021-10-01,2045.24,0.02125,180,2021-10-01,0,315000.0
5023175,505000,2021-10-01,2163.3,0.03125,360,2021-10-01,0,505000.0
5023180,195000,2021-10-01,848.66,0.0325,360,2021-10-01,0,195000.0
5023185,455000,2021-10-01,2954.23,0.02125,180,2021-11-01,1,452851.4991666667
5023187,135000,2021-10-01,583.1,0.0319,360,2021-10-01,0,135000.0
5023188,485000,2021-10-01,1964.59,0.0269,360,2021-10-01,0,485000.0
5023190,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5023191,345000,2021-10-01,1597.75,0.0375,360,2021-10-01,0,345000.0
5023196,165000,2021-11-01,684.58,0.02875,360,2021-11-01,0,165000.0
5023199,245000,2021-10-01,1648.09,0.02625,180,2021-10-01,0,245000.0
5023201,225000,2021-10-01,903.72,0.02625,360,2021-11-01,1,224588.4675
5023205,145000,2021-10-01,610.55,0.029900000000000003,360,2021-10-01,0,145000.0
5023206,465000,2021-10-01,1957.96,0.029900000000000003,360,2021-10-01,0,465000.0
5023207,155000,2021-10-01,1051.87,0.0275,180,2021-10-01,0,155000.0
5023211,775000,2021-10-01,3163.87,0.0275,360,2021-10-01,0,775000.0
5023216,265000,2021-11-01,1099.47,0.02875,360,2021-11-01,0,265000.0
5023221,245000,2021-10-01,1066.26,0.0325,360,2021-10-01,0,245000.0
5023223,605000,2021-10-01,2613.12,0.0319,360,2021-10-01,0,605000.0
5023224,75000,2021-11-01,508.97,0.0275,180,2021-11-01,0,75000.0
5023227,305000,2021-10-01,2069.8,0.0275,180,2021-10-01,0,305000.0
5023231,425000,2021-11-01,1789.53,0.029900000000000003,360,2021-11-01,0,425000.0
5023234,185000,2021-11-01,805.14,0.0325,360,2021-11-01,0,185000.0
5023238,95000,2021-10-01,413.45,0.0325,360,2021-10-01,0,95000.0
5023240,165000,2021-10-01,776.73,0.03375,324,2021-10-01,0,165000.0
5023243,465000,2021-10-01,2990.18,0.0199,180,2021-10-01,0,465000.0
5023247,245000,2021-10-01,1016.49,0.02875,360,2021-10-01,0,245000.0
5023249,265000,2021-10-01,1099.47,0.02875,360,2021-10-01,0,265000.0
5023250,275000,2021-10-01,1150.54,0.0294,360,2021-10-01,0,275000.0
5023253,175000,2021-11-01,1146.4,0.0225,180,2021-11-01,0,175000.0
5023254,215000,2021-11-01,905.29,0.029900000000000003,360,2021-11-01,0,215000.0
5023255,355000,2021-10-01,1472.87,0.02875,360,2021-10-01,0,355000.0
5023259,215000,2021-10-01,950.51,0.03375,360,2021-10-01,0,215000.0
5023260,275000,2021-10-01,1187.79,0.0319,360,2021-10-01,0,275000.0
5023261,205000,2021-10-01,1162.76,0.0325,240,2021-10-01,0,205000.0
5023265,265000,2021-10-01,1081.84,0.0275,360,2021-10-01,0,265000.0
5023270,205000,2021-11-01,920.55,0.035,360,2021-11-01,0,205000.0
5023272,145000,2021-10-01,631.05,0.0325,360,2021-10-01,0,145000.0
5023274,85000,2021-10-01,375.79,0.03375,360,2021-10-01,0,85000.0
5023276,475000,2021-10-01,1939.15,0.0275,360,2021-10-01,0,475000.0
5023280,295000,2021-10-01,1242.15,0.029900000000000003,360,2021-10-01,0,295000.0
5023283,315000,2021-10-01,1306.92,0.02875,360,2021-10-01,0,315000.0
5023287,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5023290,245000,2021-10-01,1313.24,0.02625,240,2021-10-01,0,245000.0
5023291,355000,2021-10-01,1312.15,0.02,360,2021-10-01,0,355000.0
5023293,175000,2021-10-01,761.62,0.0325,360,2021-10-01,0,175000.0
5023298,485000,2021-11-01,3177.17,0.0225,180,2021-11-01,0,485000.0
5023303,205000,2021-10-01,836.9,0.0275,360,2021-10-01,0,205000.0
5023308,335000,2021-10-01,2154.22,0.0199,180,2021-10-01,0,335000.0
