loan_id,closing_date,file_in_audit,file_audit_complete,file_sent_to_custodian,file_at_custodian,audit_tat_days,custodian_tat_days
5034183,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5037623,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5023681,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5023551,2021-08-26,2021-08-30,2021-08-30,2021-09-02,2021-09-06,4,7
5022003,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5021763,2021-08-26,2021-08-30,2021-08-30,2021-09-01,2021-09-03,4,4
5036866,2021-08-26,2021-08-30,2021-08-31,2021-09-03,2021-09-06,5,6
5029960,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5034867,2021-08-26,2021-08-30,2021-09-02,2021-09-03,2021-09-06,7,4
5025921,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5032831,2021-08-26,2021-08-30,2021-09-02,2021-09-06,2021-09-08,7,6
5027346,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5032404,2021-08-26,2021-08-30,2021-09-02,2021-09-03,2021-09-06,7,4
5035781,2021-08-26,2021-08-30,2021-09-02,2021-09-06,2021-09-08,7,6
5034614,2021-08-26,2021-08-30,2021-08-30,2021-09-01,2021-09-03,4,4
5026192,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5026346,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5028943,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5028608,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5022733,2021-08-26,2021-08-30,2021-09-01,2021-09-06,2021-09-08,6,7
5037447,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5028551,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5035474,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5034442,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5031479,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5027587,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5037629,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5023526,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5029887,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5024369,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5024114,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5034946,2021-08-26,2021-08-30,2021-09-06,2021-09-06,2021-09-08,11,2
5024537,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5026328,2021-08-26,2021-08-30,2021-08-31,2021-09-03,2021-09-06,5,6
5027294,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5035210,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5029915,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5033165,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5035711,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5027517,2021-08-26,2021-08-30,2021-09-01,2021-09-06,2021-09-08,6,7
5029042,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5028446,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5030079,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5033967,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5026909,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5024248,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5030310,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5035502,2021-08-26,2021-08-30,2021-08-31,2021-09-03,2021-09-06,5,6
5024917,2021-08-26,2021-08-30,2021-09-02,2021-09-03,2021-09-06,7,4
5024023,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5021970,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5026717,2021-08-26,2021-08-30,2021-09-01,2021-09-06,2021-09-08,6,7
5035446,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5031502,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5023998,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5028104,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5025317,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5035464,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5036748,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5029293,2021-08-26,2021-08-30,2021-09-06,2021-09-06,2021-09-08,11,2
5026223,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5023787,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5024882,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5031826,2021-08-26,2021-08-30,2021-09-03,2021-09-06,2021-09-08,8,5
5037052,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5034700,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5024929,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5022694,2021-08-26,2021-08-30,2021-09-02,2021-09-06,2021-09-08,7,6
5029051,2021-08-26,2021-08-30,2021-09-06,2021-09-08,2021-09-10,11,4
5022391,2021-08-26,2021-08-30,2021-09-06,2021-09-06,2021-09-08,11,2
5035328,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5033360,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5022566,2021-08-26,2021-08-30,2021-09-01,2021-09-02,2021-09-06,6,5
5028786,2021-08-26,2021-08-30,2021-08-30,2021-09-01,2021-09-03,4,4
5027704,2021-08-26,2021-08-30,2021-09-01,2021-09-03,2021-09-06,6,5
5032826,2021-08-26,2021-08-30,2021-09-06,2021-09-06,2021-09-08,11,2
5035817,2021-08-26,2021-08-30,2021-09-02,2021-09-06,2021-09-08,7,6
5021664,2021-08-26,2021-08-30,2021-08-30,2021-08-31,2021-09-02,4,3
5023491,2021-08-26,2021-08-30,2021-08-30,2021-09-02,2021-09-06,4,7
5026235,2021-08-26,2021-08-30,2021-08-31,2021-09-01,2021-09-03,5,3
5025930,2021-08-26,2021-08-30,2021-08-30,2021-09-02,2021-09-06,4,7
5035473,2021-08-26,2021-08-30,2021-08-31,2021-09-02,2021-09-06,5,6
5031010,2021-08-26,2021-08-30,2021-09-01,2021-09-06,2021-09-08,6,7
5029493,2021-08-26,2021-08-31,2021-09-02,2021-09-06,2021-09-08,7,6
5031624,2021-08-26,2021-08-31,2021-09-02,2021-09-03,2021-09-06,7,4
5030220,2021-08-26,2021-08-31,2021-09-02,2021-09-03,2021-09-06,7,4
5021957,2021-08-26,2021-08-31,2021-09-02,2021-09-03,2021-09-06,7,4
5024123,2021-08-26,2021-08-31,2021-09-02,2021-09-03,2021-09-06,7,4
5037590,2021-08-26,2021-08-31,2021-09-02,2021-09-03,2021-09-06,7,4
5029069,2021-08-26,2021-08-31,2021-09-02,2021-09-03,2021-09-06,7,4
5025209,2021-08-26,2021-08-31,2021-09-02,2021-09-03,2021-09-06,7,4
5035163,2021-08-26,2021-08-31,2021-09-06,2021-09-06,2021-09-08,11,2
5035142,2021-08-26,2021-08-31,2021-09-06,2021-09-06,2021-09-08,11,2
5033409,2021-08-26,2021-08-31,2021-09-06,2021-09-06,2021-09-08,11,2
5032708,2021-08-26,2021-08-31,2021-09-02,2021-09-06,2021-09-08,7,6
5029825,2021-08-26,2021-08-31,2021-09-06,2021-09-06,2021-09-08,11,2
5034259,2021-08-26,2021-08-31,2021-09-02,2021-09-06,2021-09-08,7,6
5028026,2021-08-26,2021-08-31,2021-09-02,2021-09-06,2021-09-08,7,6
5024930,2021-08-26,2021-08-31,2021-09-06,2021-09-06,2021-09-08,11,2
5035359,2021-08-26,2021-09-01,2021-09-03,2021-09-06,2021-09-08,8,5
5021772,2021-08-26,2021-09-01,2021-09-06,2021-09-06,2021-09-08,11,2
5028830,2021-08-26,2021-09-01,2021-09-03,2021-09-06,2021-09-08,8,5
5027467,2021-08-26,2021-09-01,2021-09-06,2021-09-06,2021-09-08,11,2
5021405,2021-08-26,2021-09-01,2021-09-06,2021-09-06,2021-09-08,11,2
5027760,2021-08-26,2021-09-01,2021-09-03,2021-09-06,2021-09-08,8,5
5030255,2021-08-26,2021-09-01,2021-09-06,2021-09-06,2021-09-08,11,2
5021939,2021-08-26,2021-09-01,2021-09-06,2021-09-06,2021-09-08,11,2
5026048,2021-08-26,2021-09-01,2021-09-03,2021-09-07,2021-09-09,8,6
5026360,2021-08-26,2021-09-01,2021-09-03,2021-09-06,2021-09-08,8,5
5029517,2021-08-26,2021-09-01,2021-09-06,2021-09-06,2021-09-08,11,2
5024423,2021-08-26,2021-09-02,2021-09-06,2021-09-08,2021-09-10,11,4
5023474,2021-08-26,2021-09-02,2021-09-06,2021-09-06,2021-09-08,11,2
5033634,2021-08-26,2021-09-02,2021-09-06,2021-09-06,2021-09-08,11,2
5024185,2021-08-26,2021-09-02,2021-09-06,2021-09-06,2021-09-08,11,2
5033195,2021-08-26,2021-09-02,2021-09-06,2021-09-06,2021-09-08,11,2
5031704,2021-08-26,2021-09-03,2021-09-06,2021-09-06,2021-09-08,11,2
5036079,2021-08-26,2021-09-03,2021-09-06,2021-09-06,2021-09-08,11,2
5029480,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5028197,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5021815,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5022703,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5022914,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5033855,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5029317,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5030091,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5027635,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5022711,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5029540,2021-08-27,2021-08-30,2021-08-31,2021-09-03,2021-09-06,4,6
5022907,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5032590,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5032381,2021-08-27,2021-08-30,2021-08-31,2021-09-02,2021-09-06,4,6
5036122,2021-08-27,2021-08-30,2021-09-03,2021-09-06,2021-09-08,7,5
5025302,2021-08-27,2021-08-30,2021-09-06,2021-09-06,2021-09-08,10,2
5024104,2021-08-27,2021-08-30,2021-09-03,2021-09-06,2021-09-08,7,5
5022919,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5031969,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5027672,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5023835,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5035192,2021-08-27,2021-08-30,2021-09-03,2021-09-06,2021-09-08,7,5
5029977,2021-08-27,2021-08-30,2021-09-02,2021-09-03,2021-09-06,6,4
5034784,2021-08-27,2021-08-30,2021-08-31,2021-09-02,2021-09-06,4,6
5032322,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5036157,2021-08-27,2021-08-30,2021-09-02,2021-09-03,2021-09-06,6,4
5026873,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5032121,2021-08-27,2021-08-30,2021-08-31,2021-09-03,2021-09-06,4,6
5028916,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5027115,2021-08-27,2021-08-30,2021-09-02,2021-09-03,2021-09-06,6,4
5036741,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5024073,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5035772,2021-08-27,2021-08-30,2021-09-02,2021-09-03,2021-09-06,6,4
5029110,2021-08-27,2021-08-30,2021-09-01,2021-09-03,2021-09-06,5,5
5033980,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5032424,2021-08-27,2021-08-30,2021-09-06,2021-09-06,2021-09-08,10,2
5026439,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5029406,2021-08-27,2021-08-30,2021-08-31,2021-09-02,2021-09-06,4,6
5026739,2021-08-27,2021-08-30,2021-09-01,2021-09-06,2021-09-08,5,7
5035718,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5028033,2021-08-27,2021-08-30,2021-09-02,2021-09-03,2021-09-06,6,4
5028967,2021-08-27,2021-08-30,2021-09-03,2021-09-07,2021-09-09,7,6
5029326,2021-08-27,2021-08-30,2021-09-02,2021-09-03,2021-09-06,6,4
5033198,2021-08-27,2021-08-30,2021-09-03,2021-09-06,2021-09-08,7,5
5024274,2021-08-27,2021-08-30,2021-09-01,2021-09-02,2021-09-06,5,5
5025609,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-03,4,3
5024683,2021-08-27,2021-08-30,2021-09-02,2021-09-03,2021-09-06,6,4
5028034,2021-08-27,2021-08-30,2021-09-03,2021-09-06,2021-09-08,7,5
5032686,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5026400,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5029446,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5027375,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5031661,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5031863,2021-08-27,2021-08-31,2021-09-06,2021-09-06,2021-09-08,10,2
5037460,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5024898,2021-08-27,2021-08-31,2021-09-02,2021-09-06,2021-09-08,6,6
5026366,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5034312,2021-08-27,2021-08-31,2021-09-07,2021-09-08,2021-09-10,11,3
5031591,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5032032,2021-08-27,2021-08-31,2021-09-03,2021-09-06,2021-09-08,7,5
5035430,2021-08-27,2021-08-31,2021-09-03,2021-09-06,2021-09-08,7,5
5026741,2021-08-27,2021-08-31,2021-09-06,2021-09-06,2021-09-08,10,2
5035755,2021-08-27,2021-08-31,2021-09-06,2021-09-06,2021-09-08,10,2
5028112,2021-08-27,2021-08-31,2021-09-03,2021-09-06,2021-09-08,7,5
5034625,2021-08-27,2021-08-31,2021-09-07,2021-09-08,2021-09-10,11,3
5022586,2021-08-27,2021-08-31,2021-09-03,2021-09-06,2021-09-08,7,5
5027596,2021-08-27,2021-08-31,2021-09-06,2021-09-07,2021-09-09,10,3
5029362,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5033122,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5024009,2021-08-27,2021-08-31,2021-09-02,2021-09-03,2021-09-06,6,4
5030032,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5029701,2021-08-27,2021-09-01,2021-09-06,2021-09-06,2021-09-08,10,2
5021367,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5025328,2021-08-27,2021-09-01,2021-09-06,2021-09-06,2021-09-08,10,2
5035528,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5031743,2021-08-27,2021-09-01,2021-09-06,2021-09-07,2021-09-09,10,3
5026682,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5027086,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5024684,2021-08-27,2021-09-01,2021-09-06,2021-09-07,2021-09-09,10,3
5025092,2021-08-27,2021-09-01,2021-09-06,2021-09-06,2021-09-08,10,2
5021961,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5034264,2021-08-27,2021-09-01,2021-09-06,2021-09-06,2021-09-08,10,2
5026268,2021-08-27,2021-09-01,2021-09-06,2021-09-08,2021-09-10,10,4
5036507,2021-08-27,2021-09-01,2021-09-06,2021-09-06,2021-09-08,10,2
5031572,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5031484,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5035327,2021-08-27,2021-09-01,2021-09-06,2021-09-06,2021-09-08,10,2
5022641,2021-08-27,2021-09-01,2021-09-03,2021-09-06,2021-09-08,7,5
5022568,2021-08-27,2021-09-02,2021-09-06,2021-09-06,2021-09-08,10,2
5024215,2021-08-27,2021-09-02,2021-09-06,2021-09-07,2021-09-09,10,3
5035306,2021-08-27,2021-09-02,2021-09-06,2021-09-06,2021-09-08,10,2
5030832,2021-08-27,2021-09-02,2021-09-06,2021-09-07,2021-09-09,10,3
5027370,2021-08-27,2021-09-02,2021-09-06,2021-09-07,2021-09-09,10,3
5031691,2021-08-27,2021-09-02,2021-09-06,2021-09-06,2021-09-08,10,2
5035479,2021-08-27,2021-09-02,2021-09-07,2021-09-08,2021-09-10,11,3
5024280,2021-08-27,2021-09-03,2021-09-06,2021-09-07,2021-09-09,10,3
5028961,2021-08-27,2021-09-03,2021-09-06,2021-09-06,2021-09-08,10,2
5029134,2021-08-27,2021-09-03,2021-09-07,2021-09-08,2021-09-10,11,3
5024382,2021-08-27,2021-09-06,2021-09-06,2021-09-07,2021-09-09,10,3
5026338,2021-08-27,2021-09-06,2021-09-06,2021-09-07,2021-09-09,10,3
5025691,2021-08-27,2021-09-06,2021-09-07,2021-09-10,2021-09-13,11,6
5028774,2021-08-27,2021-09-06,2021-09-07,2021-09-08,2021-09-10,11,3
5033645,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5032394,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5037493,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5029751,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5036070,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5025016,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5033950,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5022692,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5033437,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5032830,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5036639,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5035613,2021-08-28,2021-08-30,2021-09-01,2021-09-03,2021-09-06,4,5
5036919,2021-08-28,2021-08-30,2021-09-01,2021-09-03,2021-09-06,4,5
5021526,2021-08-28,2021-08-30,2021-09-01,2021-09-03,2021-09-06,4,5
5024695,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5027624,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5024527,2021-08-28,2021-08-30,2021-09-02,2021-09-06,2021-09-08,5,6
5021998,2021-08-28,2021-08-30,2021-09-02,2021-09-03,2021-09-06,5,4
5028801,2021-08-28,2021-08-30,2021-09-06,2021-09-06,2021-09-08,9,2
5032134,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5035848,2021-08-28,2021-08-30,2021-09-02,2021-09-06,2021-09-08,5,6
5033382,2021-08-28,2021-08-30,2021-09-06,2021-09-08,2021-09-10,9,4
5021965,2021-08-28,2021-08-30,2021-09-01,2021-09-03,2021-09-06,4,5
5026435,2021-08-28,2021-08-30,2021-09-03,2021-09-06,2021-09-08,6,5
5033124,2021-08-28,2021-08-30,2021-09-02,2021-09-03,2021-09-06,5,4
5031771,2021-08-28,2021-08-30,2021-09-01,2021-09-03,2021-09-06,4,5
5029952,2021-08-28,2021-08-30,2021-09-03,2021-09-06,2021-09-08,6,5
5035298,2021-08-28,2021-08-30,2021-09-01,2021-09-02,2021-09-06,4,5
5026401,2021-08-28,2021-08-30,2021-09-02,2021-09-03,2021-09-06,5,4
5029411,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5024232,2021-08-28,2021-08-31,2021-09-06,2021-09-06,2021-09-08,9,2
5032500,2021-08-28,2021-08-31,2021-09-03,2021-09-06,2021-09-08,6,5
5037350,2021-08-28,2021-08-31,2021-09-06,2021-09-06,2021-09-08,9,2
5024719,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5024564,2021-08-28,2021-08-31,2021-09-06,2021-09-06,2021-09-08,9,2
5031532,2021-08-28,2021-08-31,2021-09-02,2021-09-06,2021-09-08,5,6
5035603,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5023946,2021-08-28,2021-08-31,2021-09-02,2021-09-06,2021-09-08,5,6
5021719,2021-08-28,2021-08-31,2021-09-06,2021-09-06,2021-09-08,9,2
5025432,2021-08-28,2021-08-31,2021-09-06,2021-09-06,2021-09-08,9,2
5031871,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5022824,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5033862,2021-08-28,2021-08-31,2021-09-02,2021-09-06,2021-09-08,5,6
5025349,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5032709,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5027836,2021-08-28,2021-08-31,2021-09-02,2021-09-03,2021-09-06,5,4
5022028,2021-08-28,2021-08-31,2021-09-06,2021-09-08,2021-09-10,9,4
5024384,2021-08-28,2021-08-31,2021-09-03,2021-09-06,2021-09-08,6,5
5035286,2021-08-28,2021-08-31,2021-09-03,2021-09-06,2021-09-08,6,5
5033416,2021-08-28,2021-08-31,2021-09-02,2021-09-06,2021-09-08,5,6
5025211,2021-08-28,2021-08-31,2021-09-03,2021-09-06,2021-09-08,6,5
5024354,2021-08-28,2021-08-31,2021-09-06,2021-09-06,2021-09-08,9,2
5024385,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5026619,2021-08-28,2021-09-01,2021-09-06,2021-09-07,2021-09-09,9,3
5033797,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5030018,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5034627,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5029879,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5024294,2021-08-28,2021-09-01,2021-09-06,2021-09-07,2021-09-09,9,3
5032010,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5029457,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5028969,2021-08-28,2021-09-01,2021-09-06,2021-09-06,2021-09-08,9,2
5031847,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5035302,2021-08-28,2021-09-01,2021-09-03,2021-09-06,2021-09-08,6,5
5023395,2021-08-28,2021-09-01,2021-09-06,2021-09-06,2021-09-08,9,2
5024626,2021-08-28,2021-09-01,2021-09-06,2021-09-07,2021-09-09,9,3
5035338,2021-08-28,2021-09-01,2021-09-07,2021-09-08,2021-09-10,10,3
5035219,2021-08-28,2021-09-01,2021-09-06,2021-09-06,2021-09-08,9,2
5032447,2021-08-28,2021-09-01,2021-09-06,2021-09-07,2021-09-09,9,3
5023036,2021-08-28,2021-09-01,2021-09-06,2021-09-08,2021-09-10,9,4
5029146,2021-08-28,2021-09-01,2021-09-06,2021-09-06,2021-09-08,9,2
5027522,2021-08-28,2021-09-02,2021-09-06,2021-09-07,2021-09-09,9,3
5030389,2021-08-28,2021-09-02,2021-09-06,2021-09-06,2021-09-08,9,2
5035580,2021-08-28,2021-09-02,2021-09-06,2021-09-08,2021-09-10,9,4
5029453,2021-08-28,2021-09-02,2021-09-06,2021-09-06,2021-09-08,9,2
5022239,2021-08-28,2021-09-02,2021-09-06,2021-09-08,2021-09-10,9,4
5021398,2021-08-28,2021-09-02,2021-09-06,2021-09-08,2021-09-10,9,4
5029058,2021-08-28,2021-09-02,2021-09-06,2021-09-06,2021-09-08,9,2
5023882,2021-08-28,2021-09-03,2021-09-06,2021-09-06,2021-09-08,9,2
5035246,2021-08-28,2021-09-03,2021-09-06,2021-09-06,2021-09-08,9,2
5035369,2021-08-28,2021-09-03,2021-09-06,2021-09-06,2021-09-08,9,2
5025451,2021-08-28,2021-09-03,2021-09-06,2021-09-06,2021-09-08,9,2
5032509,2021-08-28,2021-09-03,2021-09-06,2021-09-07,2021-09-09,9,3
5032973,2021-08-28,2021-09-03,2021-09-06,2021-09-06,2021-09-08,9,2
5035486,2021-08-28,2021-09-03,2021-09-06,2021-09-07,2021-09-09,9,3
5025307,2021-08-28,2021-09-03,2021-09-06,2021-09-07,2021-09-09,9,3
5021974,2021-08-28,2021-09-03,2021-09-06,2021-09-06,2021-09-08,9,2
5024463,2021-08-28,2021-09-03,2021-09-06,2021-09-07,2021-09-09,9,3
5034725,2021-08-28,2021-09-03,2021-09-06,2021-09-09,2021-09-13,9,7
5034878,2021-08-28,2021-09-06,2021-09-08,2021-09-10,2021-09-13,11,5
5031971,2021-08-28,2021-09-06,2021-09-06,2021-09-07,2021-09-09,9,3
5035618,2021-08-28,2021-09-06,2021-09-09,2021-09-10,2021-09-13,12,4
5024797,2021-08-28,2021-09-06,2021-09-08,2021-09-09,2021-09-13,11,5
5029607,2021-08-28,2021-09-06,2021-09-13,2021-09-13,2021-09-15,16,2
5035881,2021-08-28,2021-09-06,2021-09-07,2021-09-09,2021-09-13,10,6
5025131,2021-08-28,2021-09-06,2021-09-06,2021-09-07,2021-09-09,9,3
5022748,2021-08-28,2021-09-06,2021-09-08,2021-09-13,2021-09-15,11,7
5025118,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
5035469,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
5036193,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
5024817,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
5024289,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
5022797,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
5037522,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
5033154,2021-08-30,2021-09-01,2021-09-03,2021-09-06,2021-09-08,4,5
