loan_id,state_code,county,derived_dwelling_category,property_value,loan_amount,ltv_ratio,ltv_tier
5021631,ID,Twin Falls   ,Single Family (1-4 Units):Site-Built,338325.0,235000.0,69.46,Standard Risk (<=80%)
5021642,IL,Kane    ,Single Family (1-4 Units):Site-Built,250000.0,175000.0,70.0,Standard Risk (<=80%)
5021662,NJ,Middlesex    ,Single Family (1-4 Units):Site-Built,458334.0,275000.0,60.0,Standard Risk (<=80%)
5021688,GA,DeKalb    ,Single Family (1-4 Units):Site-Built,295455.0,65000.0,22.0,Standard Risk (<=80%)
5021709,IL,Woodford    ,Single Family (1-4 Units):Site-Built,327778.0,295000.0,90.0,High Risk (>80%)
5021722,CA,San Diego   ,Single Family (1-4 Units):Site-Built,780803.0,545000.0,69.8,Standard Risk (<=80%)
5021836,IL,Winnebago    ,Single Family (1-4 Units):Site-Built,65005.0,55000.0,84.61,High Risk (>80%)
5021915,NY,Kings    ,Single Family (1-4 Units):Site-Built,1199276.0,795000.0,66.29,Standard Risk (<=80%)
5021949,GA,Cobb    ,Single Family (1-4 Units):Site-Built,401223.0,315000.0,78.51,Standard Risk (<=80%)
5021961,IA,Johnson    ,Single Family (1-4 Units):Site-Built,631250.0,505000.0,80.0,Standard Risk (<=80%)
5021965,IL,Cook    ,Single Family (1-4 Units):Site-Built,227569.0,175000.0,76.9,Standard Risk (<=80%)
5021998,MD,Carroll    ,Single Family (1-4 Units):Site-Built,304548.0,225000.0,73.88,Standard Risk (<=80%)
5022038,MD,Montgomery    ,Single Family (1-4 Units):Site-Built,844092.0,425000.0,50.35,Standard Risk (<=80%)
5022045,CA,Solano    ,Single Family (1-4 Units):Site-Built,612196.0,505000.0,82.49,High Risk (>80%)
5022054,AR,Garland    ,Single Family (1-4 Units):Site-Built,224829.0,115000.0,51.15,Standard Risk (<=80%)
5022114,TX,Montgomery    ,Single Family (1-4 Units):Site-Built,318750.0,255000.0,80.0,Standard Risk (<=80%)
5022133,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,415471.0,275000.0,66.19,Standard Risk (<=80%)
5022142,VA,Washington    ,Single Family (1-4 Units):Site-Built,468422.0,445000.0,95.0,High Risk (>80%)
5022145,TN,Davidson    ,Single Family (1-4 Units):Site-Built,214307.0,145000.0,67.66,Standard Risk (<=80%)
5022277,FL,Putnam    ,Single Family (1-4 Units):Site-Built,291110.0,185000.0,63.55,Standard Risk (<=80%)
5022285,NV,Clark    ,Single Family (1-4 Units):Site-Built,351563.0,225000.0,64.0,Standard Risk (<=80%)
5022308,GA,Walton    ,Single Family (1-4 Units):Site-Built,233045.0,145000.0,62.22,Standard Risk (<=80%)
5022316,NY,Erie    ,Single Family (1-4 Units):Site-Built,210014.0,125000.0,59.52,Standard Risk (<=80%)
5022332,OH,Portage    ,Single Family (1-4 Units):Site-Built,175000.0,105000.0,60.0,Standard Risk (<=80%)
5022355,TX,Harris    ,Single Family (1-4 Units):Site-Built,681250.0,545000.0,80.0,Standard Risk (<=80%)
5022402,AZ,Pinal    ,Single Family (1-4 Units):Site-Built,447369.0,255000.0,57.0,Standard Risk (<=80%)
5022472,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,850126.0,405000.0,47.64,Standard Risk (<=80%)
5022481,NH,Hillsborough    ,Single Family (1-4 Units):Site-Built,277493.0,135000.0,48.65,Standard Risk (<=80%)
5022490,WA,Spokane    ,Single Family (1-4 Units):Site-Built,225487.0,175000.0,77.61,Standard Risk (<=80%)
5022498,CO,Larimer    ,Single Family (1-4 Units):Site-Built,480770.0,275000.0,57.2,Standard Risk (<=80%)
5022526,OH,Stark    ,Single Family (1-4 Units):Site-Built,284091.0,125000.0,44.0,Standard Risk (<=80%)
5022558,MI,Oakland    ,Single Family (1-4 Units):Site-Built,406250.0,325000.0,80.0,Standard Risk (<=80%)
5022583,GA,Telfair    ,Single Family (1-4 Units):Site-Built,318513.0,245000.0,76.92,Standard Risk (<=80%)
5022590,WA,Spokane    ,Single Family (1-4 Units):Site-Built,910915.0,545000.0,59.83,Standard Risk (<=80%)
5022617,GA,Madison    ,Single Family (1-4 Units):Site-Built,225657.0,165000.0,73.12,Standard Risk (<=80%)
5022622,IA,Polk    ,Single Family (1-4 Units):Site-Built,131250.0,105000.0,80.0,Standard Risk (<=80%)
5022633,NM,Bernalillo    ,Single Family (1-4 Units):Site-Built,206667.0,155000.0,75.0,Standard Risk (<=80%)
5022666,MI,Ottawa    ,Single Family (1-4 Units):Site-Built,218750.0,105000.0,48.0,Standard Risk (<=80%)
5022678,LA,Jefferson Parish   ,Single Family (1-4 Units):Site-Built,644203.0,195000.0,30.27,Standard Risk (<=80%)
5022694,MI,Wayne    ,Single Family (1-4 Units):Site-Built,149485.0,145000.0,97.0,High Risk (>80%)
5022703,LA,Ascension Parish   ,Single Family (1-4 Units):Site-Built,208668.0,65000.0,31.15,Standard Risk (<=80%)
5022711,SC,Aiken    ,Single Family (1-4 Units):Site-Built,322484.0,215000.0,66.67,Standard Risk (<=80%)
5022731,FL,Miami-Dade,Single Family (1-4 Units):Site-Built,230062.0,75000.0,32.6,Standard Risk (<=80%)
5022743,GA,Haralson    ,Single Family (1-4 Units):Site-Built,216982.0,115000.0,53.0,Standard Risk (<=80%)
5022768,CA,Humboldt    ,Single Family (1-4 Units):Site-Built,426707.0,255000.0,59.76,Standard Risk (<=80%)
5022772,TN,Davidson    ,Single Family (1-4 Units):Site-Built,234940.0,195000.0,83.0,High Risk (>80%)
5022790,MI,Oakland    ,Single Family (1-4 Units):Site-Built,230658.0,175000.0,75.87,Standard Risk (<=80%)
5022796,TX,Van Zandt   ,Single Family (1-4 Units):Site-Built,642362.0,185000.0,28.8,Standard Risk (<=80%)
5022848,FL,Okaloosa    ,Single Family (1-4 Units):Site-Built,243869.0,175000.0,71.76,Standard Risk (<=80%)
5022893,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,577406.0,345000.0,59.75,Standard Risk (<=80%)
5022896,AZ,Pima    ,Single Family (1-4 Units):Site-Built,307143.0,215000.0,70.0,Standard Risk (<=80%)
5022938,FL,Lee    ,Single Family (1-4 Units):Site-Built,242294.0,235000.0,96.99,High Risk (>80%)
5022961,FL,Volusia    ,Single Family (1-4 Units):Site-Built,243750.0,195000.0,80.0,Standard Risk (<=80%)
5023012,WA,Clark    ,Single Family (1-4 Units):Site-Built,433569.0,295000.0,68.04,Standard Risk (<=80%)
5023020,CA,San Luis Obispo  ,Single Family (1-4 Units):Site-Built,750000.0,675000.0,90.0,High Risk (>80%)
5023036,GA,Effingham    ,Single Family (1-4 Units):Site-Built,207814.0,175000.0,84.21,High Risk (>80%)
5023044,TN,Davidson    ,Single Family (1-4 Units):Site-Built,368927.0,265000.0,71.83,Standard Risk (<=80%)
5023066,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,287557.0,165000.0,57.38,Standard Risk (<=80%)
5023097,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,446970.0,295000.0,66.0,Standard Risk (<=80%)
5023104,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,390000.0,195000.0,50.0,Standard Risk (<=80%)
5023107,TX,Collin    ,Single Family (1-4 Units):Site-Built,636843.0,605000.0,95.0,High Risk (>80%)
5023175,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,939011.0,505000.0,53.78,Standard Risk (<=80%)
5023180,TX,Harris    ,Single Family (1-4 Units):Site-Built,247431.0,195000.0,78.81,Standard Risk (<=80%)
5023187,MI,Kalkaska    ,Single Family (1-4 Units):Site-Built,193299.0,135000.0,69.84,Standard Risk (<=80%)
5023190,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,348309.0,245000.0,70.34,Standard Risk (<=80%)
5023283,IL,Kendall    ,Single Family (1-4 Units):Site-Built,398029.0,315000.0,79.14,Standard Risk (<=80%)
5023293,KY,Jefferson    ,Single Family (1-4 Units):Site-Built,280674.0,175000.0,62.35,Standard Risk (<=80%)
5023329,CO,Arapahoe    ,Single Family (1-4 Units):Site-Built,449682.0,395000.0,87.84,High Risk (>80%)
5023374,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,694971.0,275000.0,39.57,Standard Risk (<=80%)
5023387,FL,Duval    ,Single Family (1-4 Units):Site-Built,283784.0,105000.0,37.0,Standard Risk (<=80%)
5023395,NY,Yates    ,Single Family (1-4 Units):Site-Built,240631.0,165000.0,68.57,Standard Risk (<=80%)
5023423,TN,Knox    ,Single Family (1-4 Units):Site-Built,353334.0,265000.0,75.0,Standard Risk (<=80%)
5023433,TX,Williamson    ,Single Family (1-4 Units):Site-Built,555828.0,455000.0,81.86,High Risk (>80%)
5023444,CA,Alameda    ,Single Family (1-4 Units):Site-Built,1755693.0,825000.0,46.99,Standard Risk (<=80%)
5023454,TX,Smith    ,Single Family (1-4 Units):Site-Built,193750.0,155000.0,80.0,Standard Risk (<=80%)
5023468,TX,Tarrant    ,Single Family (1-4 Units):Site-Built,292019.0,225000.0,77.05,Standard Risk (<=80%)
5023493,IN,Hancock    ,Single Family (1-4 Units):Site-Built,306250.0,245000.0,80.0,Standard Risk (<=80%)
5023499,MI,Macomb    ,Single Family (1-4 Units):Site-Built,366701.0,285000.0,77.72,Standard Risk (<=80%)
5023506,TX,Collin    ,Single Family (1-4 Units):Site-Built,568750.0,455000.0,80.0,Standard Risk (<=80%)
5023523,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,247229.0,165000.0,66.74,Standard Risk (<=80%)
5023566,UT,Utah    ,Single Family (1-4 Units):Site-Built,572832.0,385000.0,67.21,Standard Risk (<=80%)
5023621,PA,Delaware    ,Single Family (1-4 Units):Site-Built,143460.0,85000.0,59.25,Standard Risk (<=80%)
5023627,MA,Plymouth    ,Single Family (1-4 Units):Site-Built,650186.0,455000.0,69.98,Standard Risk (<=80%)
5023635,AR,Searcy    ,Single Family (1-4 Units):Site-Built,176471.0,135000.0,76.5,Standard Risk (<=80%)
5023637,MN,Ramsey    ,Single Family (1-4 Units):Site-Built,236843.0,225000.0,95.0,High Risk (>80%)
5023663,CA,Riverside    ,Single Family (1-4 Units):Site-Built,701924.0,365000.0,52.0,Standard Risk (<=80%)
5023669,FL,Orange    ,Single Family (1-4 Units):Site-Built,563064.0,475000.0,84.36,High Risk (>80%)
5023678,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,411555.0,265000.0,64.39,Standard Risk (<=80%)
5023709,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,384258.0,165000.0,42.94,Standard Risk (<=80%)
5023720,NH,Hillsborough    ,Single Family (1-4 Units):Site-Built,435484.0,135000.0,31.0,Standard Risk (<=80%)
5023723,AL,Clay    ,Single Family (1-4 Units):Site-Built,93750.0,75000.0,80.0,Standard Risk (<=80%)
5023748,NV,Clark    ,Single Family (1-4 Units):Site-Built,459046.0,255000.0,55.55,Standard Risk (<=80%)
5023774,WA,Kitsap    ,Single Family (1-4 Units):Site-Built,386655.0,175000.0,45.26,Standard Risk (<=80%)
5023805,CA,Alameda    ,Single Family (1-4 Units):Site-Built,752632.0,715000.0,95.0,High Risk (>80%)
5023808,TX,Harris    ,Single Family (1-4 Units):Site-Built,190910.0,105000.0,55.0,Standard Risk (<=80%)
5023817,SC,York    ,Single Family (1-4 Units):Site-Built,211896.0,145000.0,68.43,Standard Risk (<=80%)
5023856,NY,Westchester    ,Single Family (1-4 Units):Site-Built,654807.0,265000.0,40.47,Standard Risk (<=80%)
5023860,FL,Pinellas    ,Single Family (1-4 Units):Site-Built,153334.0,115000.0,75.0,Standard Risk (<=80%)
5023872,MO,Franklin    ,Single Family (1-4 Units):Site-Built,273772.0,205000.0,74.88,Standard Risk (<=80%)
5023876,VA,Chesterfield    ,Single Family (1-4 Units):Site-Built,308334.0,185000.0,60.0,Standard Risk (<=80%)
5023894,IL,Cook    ,Single Family (1-4 Units):Site-Built,232887.0,165000.0,70.85,Standard Risk (<=80%)
5023913,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,849356.0,455000.0,53.57,Standard Risk (<=80%)
5023917,PA,Montgomery    ,Single Family (1-4 Units):Site-Built,724359.0,565000.0,78.0,Standard Risk (<=80%)
5023946,CA,Sonoma    ,Single Family (1-4 Units):Site-Built,273334.0,205000.0,75.0,Standard Risk (<=80%)
5023950,HI,Honolulu    ,Single Family (1-4 Units):Site-Built,851711.0,645000.0,75.73,Standard Risk (<=80%)
5023971,PA,Delaware    ,Single Family (1-4 Units):Site-Built,330770.0,215000.0,65.0,Standard Risk (<=80%)
5024003,WA,Pierce    ,Single Family (1-4 Units):Site-Built,513334.0,385000.0,75.0,Standard Risk (<=80%)
5021364,CA,Lake    ,Single Family (1-4 Units):Site-Built,500067.0,375000.0,74.99,Standard Risk (<=80%)
5021381,CA,Ventura    ,Single Family (1-4 Units):Site-Built,864826.0,595000.0,68.8,Standard Risk (<=80%)
5021400,UT,Utah    ,Single Family (1-4 Units):Site-Built,440948.0,255000.0,57.83,Standard Risk (<=80%)
5021412,GA,Camden    ,Single Family (1-4 Units):Site-Built,184211.0,175000.0,95.0,High Risk (>80%)
5021422,MN,Ramsey    ,Single Family (1-4 Units):Site-Built,391907.0,215000.0,54.86,Standard Risk (<=80%)
5021455,CA,Fresno    ,Single Family (1-4 Units):Site-Built,660889.0,305000.0,46.15,Standard Risk (<=80%)
5021465,TN,Bradley    ,Single Family (1-4 Units):Site-Built,140000.0,105000.0,75.0,Standard Risk (<=80%)
5021488,CA,San Joaquin   ,Single Family (1-4 Units):Site-Built,495281.0,425000.0,85.81,High Risk (>80%)
5021493,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,460569.0,285000.0,61.88,Standard Risk (<=80%)
5021516,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,1057214.0,595000.0,56.28,Standard Risk (<=80%)
5021558,TX,Fort Bend   ,Single Family (1-4 Units):Site-Built,447369.0,425000.0,95.0,High Risk (>80%)
5021573,SC,Charleston    ,Single Family (1-4 Units):Site-Built,447416.0,425000.0,94.99,High Risk (>80%)
5021586,CA,Fresno    ,Single Family (1-4 Units):Site-Built,609313.0,335000.0,54.98,Standard Risk (<=80%)
5021603,VA,Henrico    ,Single Family (1-4 Units):Site-Built,578858.0,305000.0,52.69,Standard Risk (<=80%)
5021636,TX,Collin    ,Single Family (1-4 Units):Site-Built,358768.0,205000.0,57.14,Standard Risk (<=80%)
5021679,UT,Washington    ,Single Family (1-4 Units):Site-Built,778572.0,545000.0,70.0,Standard Risk (<=80%)
5021708,OR,Yamhill    ,Single Family (1-4 Units):Site-Built,406929.0,195000.0,47.92,Standard Risk (<=80%)
5021720,ME,Penobscot    ,Single Family (1-4 Units):Site-Built,162006.0,95000.0,58.64,Standard Risk (<=80%)
5021727,MN,Hennepin    ,Single Family (1-4 Units):Site-Built,323695.0,225000.0,69.51,Standard Risk (<=80%)
5021749,FL,Broward    ,Single Family (1-4 Units):Site-Built,337678.0,285000.0,84.4,High Risk (>80%)
5021758,GA,Glynn    ,Single Family (1-4 Units):Site-Built,310527.0,295000.0,95.0,High Risk (>80%)
5021763,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,309461.0,245000.0,79.17,Standard Risk (<=80%)
5021768,PA,Luzerne    ,Single Family (1-4 Units):Site-Built,165218.0,95000.0,57.5,Standard Risk (<=80%)
5021777,NJ,Passaic    ,Single Family (1-4 Units):Site-Built,455358.0,255000.0,56.0,Standard Risk (<=80%)
5021832,WA,Pierce    ,Single Family (1-4 Units):Site-Built,409677.0,105000.0,25.63,Standard Risk (<=80%)
5021835,AZ,Yavapai    ,Single Family (1-4 Units):Site-Built,306250.0,245000.0,80.0,Standard Risk (<=80%)
5021848,GA,Bartow    ,Single Family (1-4 Units):Site-Built,324586.0,235000.0,72.4,Standard Risk (<=80%)
5021854,TX,Rusk    ,Single Family (1-4 Units):Site-Built,270271.0,175000.0,64.75,Standard Risk (<=80%)
5021857,OH,Lucas    ,Single Family (1-4 Units):Site-Built,594191.0,405000.0,68.16,Standard Risk (<=80%)
5021887,CA,San Luis Obispo  ,Single Family (1-4 Units):Site-Built,832866.0,445000.0,53.43,Standard Risk (<=80%)
5021891,CA,Riverside    ,Single Family (1-4 Units):Site-Built,547819.0,295000.0,53.85,Standard Risk (<=80%)
5021899,NC,Chatham    ,Single Family (1-4 Units):Site-Built,145570.0,115000.0,79.0,Standard Risk (<=80%)
5021902,FL,Volusia    ,Single Family (1-4 Units):Site-Built,210000.0,105000.0,50.0,Standard Risk (<=80%)
5021933,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,647730.0,415000.0,64.07,Standard Risk (<=80%)
5021946,NJ,Bergen    ,Single Family (1-4 Units):Site-Built,643853.0,365000.0,56.69,Standard Risk (<=80%)
5021955,TX,Bell    ,Single Family (1-4 Units):Site-Built,166667.0,125000.0,75.0,Standard Risk (<=80%)
5022003,FL,Seminole    ,Single Family (1-4 Units):Site-Built,284936.0,115000.0,40.36,Standard Risk (<=80%)
5022069,IL,St. Clair   ,Single Family (1-4 Units):Site-Built,104065.0,85000.0,81.68,High Risk (>80%)
5022081,WA,King    ,Single Family (1-4 Units):Site-Built,972372.0,725000.0,74.56,Standard Risk (<=80%)
5022112,CO,El Paso   ,Single Family (1-4 Units):Site-Built,468422.0,445000.0,95.0,High Risk (>80%)
5022118,ID,Blaine    ,Single Family (1-4 Units):Site-Built,2200933.0,425000.0,19.31,Standard Risk (<=80%)
5022146,WA,Cowlitz    ,Single Family (1-4 Units):Site-Built,450000.0,315000.0,70.0,Standard Risk (<=80%)
5022151,NY,Rensselaer    ,Single Family (1-4 Units):Site-Built,233321.0,185000.0,79.29,Standard Risk (<=80%)
5022154,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,865080.0,545000.0,63.0,Standard Risk (<=80%)
5022161,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,565115.0,335000.0,59.28,Standard Risk (<=80%)
5022171,OH,Summit    ,Single Family (1-4 Units):Site-Built,350451.0,245000.0,69.91,Standard Risk (<=80%)
5022176,WA,Snohomish    ,Single Family (1-4 Units):Site-Built,767086.0,495000.0,64.53,Standard Risk (<=80%)
5022209,NC,Wake    ,Single Family (1-4 Units):Site-Built,486677.0,305000.0,62.67,Standard Risk (<=80%)
5022211,CA,San Luis Obispo  ,Single Family (1-4 Units):Site-Built,945379.0,405000.0,42.84,Standard Risk (<=80%)
5022222,VA,Pittsylvania    ,Single Family (1-4 Units):Site-Built,293750.0,235000.0,80.0,Standard Risk (<=80%)
5022226,MO,Jefferson    ,Single Family (1-4 Units):Site-Built,176709.0,105000.0,59.42,Standard Risk (<=80%)
5022244,NJ,Mercer    ,Single Family (1-4 Units):Site-Built,543038.0,335000.0,61.69,Standard Risk (<=80%)
5022251,VA,Shenandoah    ,Single Family (1-4 Units):Site-Built,326070.0,205000.0,62.87,Standard Risk (<=80%)
5022264,MA,Norfolk    ,Single Family (1-4 Units):Site-Built,771074.0,515000.0,66.79,Standard Risk (<=80%)
5022295,CA,Orange    ,Single Family (1-4 Units):Site-Built,720078.0,595000.0,82.63,High Risk (>80%)
5022327,VA,Richmond city   ,Single Family (1-4 Units):Site-Built,1459671.0,755000.0,51.72,Standard Risk (<=80%)
5022337,MO,St. Charles   ,Single Family (1-4 Units):Site-Built,265896.0,115000.0,43.25,Standard Risk (<=80%)
5022340,FL,Palm Beach   ,Single Family (1-4 Units):Site-Built,390364.0,175000.0,44.83,Standard Risk (<=80%)
5022379,PA,Allegheny    ,Single Family (1-4 Units):Site-Built,226166.0,195000.0,86.22,High Risk (>80%)
5022391,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,947059.0,805000.0,85.0,High Risk (>80%)
5022420,TX,Kaufman    ,Single Family (1-4 Units):Site-Built,441662.0,335000.0,75.85,Standard Risk (<=80%)
5022428,NC,Wake    ,Single Family (1-4 Units):Site-Built,404762.0,255000.0,63.0,Standard Risk (<=80%)
5022434,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,495595.0,225000.0,45.4,Standard Risk (<=80%)
5022442,MS,Hancock    ,Single Family (1-4 Units):Site-Built,144908.0,105000.0,72.46,Standard Risk (<=80%)
5022475,FL,Miami-Dade,Single Family (1-4 Units):Site-Built,358031.0,245000.0,68.43,Standard Risk (<=80%)
5022484,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,546827.0,355000.0,64.92,Standard Risk (<=80%)
5022518,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,406894.0,255000.0,62.67,Standard Risk (<=80%)
5022529,GA,Gwinnett    ,Single Family (1-4 Units):Site-Built,311563.0,135000.0,43.33,Standard Risk (<=80%)
5022540,NC,Wake    ,Single Family (1-4 Units):Site-Built,610000.0,305000.0,50.0,Standard Risk (<=80%)
5022554,CA,Tulare    ,Single Family (1-4 Units):Site-Built,268422.0,255000.0,95.0,High Risk (>80%)
5022638,TX,Dallas    ,Single Family (1-4 Units):Site-Built,1756250.0,1405000.0,80.0,Standard Risk (<=80%)
5022697,MN,Becker    ,Single Family (1-4 Units):Site-Built,361527.0,215000.0,59.47,Standard Risk (<=80%)
5022704,FL,Osceola    ,Single Family (1-4 Units):Site-Built,275288.0,175000.0,63.57,Standard Risk (<=80%)
5022725,PA,Bucks    ,Single Family (1-4 Units):Site-Built,330358.0,185000.0,56.0,Standard Risk (<=80%)
5022802,WA,Pierce    ,Single Family (1-4 Units):Site-Built,325962.0,255000.0,78.23,Standard Risk (<=80%)
5022829,OH,Franklin    ,Single Family (1-4 Units):Site-Built,220914.0,135000.0,61.11,Standard Risk (<=80%)
5022841,KS,Finney    ,Single Family (1-4 Units):Site-Built,222973.0,165000.0,74.0,Standard Risk (<=80%)
5022874,IN,Lake    ,Single Family (1-4 Units):Site-Built,305361.0,135000.0,44.21,Standard Risk (<=80%)
5022902,PA,Westmoreland    ,Single Family (1-4 Units):Site-Built,328771.0,305000.0,92.77,High Risk (>80%)
5022924,FL,Pasco    ,Single Family (1-4 Units):Site-Built,256250.0,205000.0,80.0,Standard Risk (<=80%)
5022935,MS,DeSoto    ,Single Family (1-4 Units):Site-Built,172258.0,95000.0,55.15,Standard Risk (<=80%)
5022943,KY,Jefferson    ,Single Family (1-4 Units):Site-Built,258414.0,215000.0,83.2,High Risk (>80%)
5022994,WA,King    ,Single Family (1-4 Units):Site-Built,686667.0,515000.0,75.0,Standard Risk (<=80%)
5023031,MN,Rice    ,Single Family (1-4 Units):Site-Built,134616.0,105000.0,78.0,Standard Risk (<=80%)
