loan_id,annual_income,recurring_monthly_debt,principal_interest_pmt,median_fico_score,occupancy_type,dti_ratio,fico_tier
5021946,105000.0,3325.0,1616.58,652.0,Primary residence,56.48,Fair
5021955,252000.0,7140.0,542.54,652.0,Investment property,36.58,Fair
5022003,77000.0,1155.0,765.22,652.0,Primary residence,29.93,Fair
5022069,38000.0,1204.0,357.02,652.0,Primary residence,49.3,Fair
5022081,175000.0,6125.0,3196.21,652.0,Primary residence,63.92,Fair
5022112,191000.0,6845.0,1931.44,652.0,Primary residence,55.14,Fair
5022118,93000.0,3100.0,1731.06,652.0,Primary residence,62.34,Fair
5022146,129000.0,2795.0,1323.06,652.0,Primary residence,38.31,Fair
5022151,151000.0,4530.0,841.16,652.0,Primary residence,42.68,Fair
5022154,250000.0,2292.0,2079.3500000000004,652.0,Primary residence,20.98,Fair
5022161,404000.0,13130.0,2268.19,652.0,Investment property,45.74,Fair
5022171,68000.0,2097.0,1080.1,652.0,Primary residence,56.07,Fair
5022176,99000.0,3300.0,2148.46,652.0,Primary residence,66.04,Fair
5022209,180000.0,4200.0,1994.27,652.0,Primary residence,41.3,Fair
5022211,176000.0,6014.0,2648.13,652.0,Primary residence,59.06,Fair
5022222,83000.0,3113.0,1748.93,652.0,Primary residence,70.29,Fair
5022226,69000.0,2185.0,987.78,652.0,Primary residence,55.18,Fair
5022244,157000.0,4449.0,1407.07,652.0,Primary residence,44.76,Fair
5022251,85000.0,2409.0,1108.9,652.0,Investment property,49.66,Fair
5022264,165000.0,4538.0,2785.78,652.0,Primary residence,53.26,Fair
5022295,149000.0,4843.0,2563.1200000000003,652.0,Primary residence,59.65,Fair
5022327,356000.0,5637.0,3171.1400000000003,652.0,Primary residence,29.69,Fair
5022337,43000.0,825.0,468.40999999999997,652.0,Primary residence,36.1,Fair
5022340,63000.0,2258.0,712.79,653.0,Primary residence,56.59,Fair
5022379,70000.0,1984.0,807.11,653.0,Primary residence,47.85,Fair
5022391,141000.0,4818.0,3439.4700000000003,653.0,Primary residence,70.28,Fair
5022420,117000.0,2925.0,1523.18,653.0,Primary residence,45.62,Fair
5022428,61000.0,1119.0,1071.05,653.0,Primary residence,43.08,Fair
5022434,73000.0,2738.0,1243.62,653.0,Primary residence,65.45,Fair
5022442,45000.0,1538.0,698.68,653.0,Primary residence,59.64,Fair
5022475,96000.0,3280.0,997.91,653.0,Primary residence,53.47,Fair
5022484,116000.0,4350.0,1469.35,653.0,Primary residence,60.2,Fair
5022518,77000.0,1540.0,1071.05,653.0,Primary residence,40.69,Fair
5022529,40000.0,1300.0,567.03,653.0,Primary residence,56.01,Fair
5022540,113000.0,4144.0,1994.27,653.0,Primary residence,65.19,Fair
5022554,74000.0,2344.0,1038.64,653.0,Primary residence,54.85,Fair
5022638,500000.0,17500.0,5815.31,653.0,Investment property,55.96,Fair
5022697,48000.0,1200.0,903.04,653.0,Primary residence,52.58,Fair
5022704,70000.0,2509.0,1184.8799999999999,653.0,Primary residence,63.32,Fair
5022725,60000.0,2050.0,1111.8,653.0,Primary residence,63.24,Fair
5022802,73000.0,1400.0,1106.78,653.0,Primary residence,41.21,Fair
5022829,105000.0,2100.0,746.18,653.0,Primary residence,32.53,Fair
5022841,50000.0,2209.0,752.63,653.0,Primary residence,71.08,Fair
5022874,77000.0,1797.0,585.95,653.0,Primary residence,37.14,Fair
5022902,73000.0,2860.0,1668.51,653.0,Primary residence,74.44,Fair
5022924,132000.0,4620.0,861.04,653.0,Primary residence,49.83,Fair
5022935,109000.0,1545.0,632.14,653.0,Primary residence,23.97,Fair
5022943,79000.0,1646.0,933.17,653.0,Primary residence,39.18,Fair
5022994,159000.0,5433.0,2131.59,654.0,Primary residence,57.09,Fair
5023031,103000.0,1374.0,710.93,654.0,Primary residence,24.29,Fair
5023071,45000.0,1838.0,1303.79,654.0,Primary residence,83.78,Fair
5023093,69000.0,2243.0,1262.4,654.0,Primary residence,60.96,Fair
5023142,50000.0,1375.0,641.55,654.0,Primary residence,48.4,Fair
5023159,90000.0,2850.0,945.05,654.0,Investment property,50.6,Fair
5023207,41000.0,1640.0,1049.46,654.0,Primary residence,78.72,Fair
5023221,95000.0,3563.0,1063.3799999999999,654.0,Primary residence,58.44,Fair
5023223,196000.0,6044.0,2606.19,654.0,Primary residence,52.96,Fair
5023247,88000.0,2494.0,1014.06,654.0,Primary residence,47.84,Fair
5023274,57000.0,2328.0,374.73,654.0,Primary residence,56.9,Fair
5023291,97000.0,3315.0,1309.97,654.0,Primary residence,57.22,Fair
5023342,97000.0,3476.0,403.96999999999997,654.0,Primary residence,48.0,Fair
5023356,145000.0,2780.0,1179.62,654.0,Primary residence,32.77,Fair
5023366,95000.0,792.0,962.64,654.0,Primary residence,22.16,Fair
5023367,81000.0,1755.0,807.11,654.0,Primary residence,37.96,Fair
5023384,62000.0,879.0,686.56,654.0,Primary residence,30.3,Fair
5023403,81000.0,1890.0,1388.0,654.0,Primary residence,48.56,Fair
5023464,74000.0,1789.0,399.02,654.0,Primary residence,35.48,Fair
5023553,50000.0,2000.0,997.91,654.0,Primary residence,71.95,Fair
5023591,102000.0,3060.0,1124.19,654.0,Primary residence,49.23,Fair
5023598,82000.0,2324.0,1471.19,654.0,Primary residence,55.54,Fair
5023633,260000.0,6284.0,2379.9300000000003,654.0,Primary residence,39.99,Fair
5023653,73000.0,2373.0,1197.06,654.0,Primary residence,58.69,Fair
5023655,42000.0,910.0,738.52,654.0,Primary residence,47.1,Fair
5023665,47000.0,1058.0,475.99,655.0,Primary residence,39.17,Fair
5023712,106000.0,1237.0,676.16,655.0,Primary residence,21.66,Fair
5023719,139000.0,3823.0,2499.11,655.0,Primary residence,54.58,Fair
5023726,249000.0,4150.0,2642.6200000000003,655.0,Primary residence,32.74,Fair
5023730,134000.0,4244.0,3097.6600000000003,655.0,Primary residence,65.75,Fair
5023735,51000.0,1530.0,575.51,655.0,Primary residence,49.54,Fair
5023827,107000.0,2140.0,777.04,655.0,Primary residence,32.71,Fair
5023870,45000.0,1163.0,698.68,655.0,Primary residence,49.64,Fair
5023884,41000.0,1367.0,534.08,655.0,Primary residence,55.64,Fair
5023897,198000.0,3960.0,2007.42,655.0,Primary residence,36.17,Fair
5023906,60000.0,1350.0,427.68,655.0,Primary residence,35.55,Fair
5023960,67000.0,2457.0,693.04,655.0,Primary residence,56.42,Fair
5023975,94000.0,2820.0,1096.97,655.0,Primary residence,50.0,Fair
5023989,125000.0,3959.0,957.34,655.0,Investment property,47.2,Fair
5024019,116000.0,3770.0,3049.4300000000003,655.0,Primary residence,70.55,Fair
5021371,127000.0,4869.0,1096.84,655.0,Second residence,56.37,Fair
5021372,110000.0,2934.0,1300.53,655.0,Primary residence,46.19,Fair
5021374,85000.0,1842.0,651.03,655.0,Primary residence,35.2,Fair
5021376,117000.0,3023.0,889.77,655.0,Primary residence,40.13,Fair
5021384,143000.0,2622.0,1536.57,655.0,Primary residence,34.9,Fair
5021416,96000.0,3440.0,2541.1200000000003,655.0,Primary residence,74.76,Fair
5021431,68000.0,1757.0,848.5,655.0,Primary residence,45.98,Fair
5021444,81000.0,2430.0,1310.37,656.0,Primary residence,55.41,Fair
5021468,45000.0,750.0,418.82,656.0,Primary residence,31.17,Fair
5021484,103000.0,2919.0,1088.37,656.0,Primary residence,46.69,Fair
5021492,55000.0,1788.0,1102.1299999999999,656.0,Primary residence,63.06,Fair
5021505,103000.0,2661.0,1340.42,656.0,Primary residence,46.62,Fair
5021540,44000.0,770.0,551.08,656.0,Primary residence,36.03,Fair
5021554,80000.0,2200.0,698.68,656.0,Primary residence,43.48,Fair
5021561,346000.0,14129.0,3592.98,656.0,Investment property,61.46,Fair
5021568,45000.0,788.0,989.92,656.0,Investment property,47.41,Fair
5021606,62000.0,2222.0,903.76,656.0,Primary residence,60.5,Fair
5021621,173000.0,3749.0,2471.3100000000004,656.0,Primary residence,43.15,Fair
5021630,46000.0,1534.0,639.25,656.0,Primary residence,56.69,Fair
5021638,97000.0,3557.0,815.59,656.0,Investment property,54.09,Fair
5021652,104000.0,3120.0,1928.89,656.0,Primary residence,58.26,Fair
5021663,178000.0,1780.0,1723.21,656.0,Primary residence,23.62,Fair
5021676,77000.0,1155.0,549.87,656.0,Primary residence,26.57,Fair
5021702,103000.0,3863.0,2322.07,656.0,Primary residence,72.06,Fair
5021737,238000.0,5554.0,2007.42,656.0,Primary residence,38.12,Fair
5021740,149000.0,4222.0,2541.1200000000003,656.0,Primary residence,54.47,Fair
5021754,97000.0,2021.0,1243.62,656.0,Primary residence,40.39,Fair
5021827,129000.0,3870.0,2063.9900000000002,656.0,Primary residence,55.2,Fair
5021852,70000.0,2859.0,916.45,656.0,Primary residence,64.72,Fair
5021874,102000.0,3230.0,1405.22,656.0,Primary residence,54.53,Fair
5021881,183000.0,4728.0,2692.42,657.0,Primary residence,48.66,Fair
5021888,65000.0,2492.0,914.05,657.0,Primary residence,62.88,Fair
5021923,18000.0,555.0,291.03999999999996,657.0,Primary residence,56.4,Fair
5021983,150000.0,3125.0,1759.08,657.0,Primary residence,39.07,Fair
5021987,88000.0,3374.0,2278.67,657.0,Primary residence,77.08,Fair
5022011,144000.0,3000.0,2445.2000000000003,657.0,Primary residence,45.38,Fair
5022012,275000.0,7334.0,1613.8,657.0,Investment property,39.04,Fair
5022015,72000.0,2400.0,1123.96,657.0,Primary residence,58.73,Fair
5022063,93000.0,3333.0,1888.04,657.0,Primary residence,67.37,Fair
5022071,48000.0,1440.0,575.51,657.0,Primary residence,50.39,Fair
5022079,57000.0,855.0,374.73,657.0,Primary residence,25.89,Fair
5022093,100000.0,2834.0,1285.57,657.0,Primary residence,49.43,Fair
5022094,76000.0,2154.0,1303.16,657.0,Primary residence,54.59,Fair
5022099,94000.0,2742.0,1593.52,657.0,Primary residence,55.35,Fair
5022130,92000.0,2990.0,972.67,657.0,Primary residence,51.69,Fair
5022131,146000.0,5110.0,957.18,657.0,Second residence,49.87,Fair
5022138,115000.0,2396.0,926.61,657.0,Primary residence,34.67,Fair
5022157,155000.0,6200.0,2121.8700000000003,657.0,Primary residence,64.43,Fair
5022217,144000.0,4800.0,1012.33,657.0,Investment property,48.44,Fair
5022349,28000.0,864.0,479.96,657.0,Primary residence,57.6,Fair
5022423,162000.0,4050.0,1323.06,657.0,Primary residence,39.8,Fair
5022462,61000.0,1525.0,1113.05,657.0,Primary residence,51.9,Fair
5022494,62000.0,2532.0,741.77,658.0,Primary residence,63.36,Fair
5022521,54000.0,2205.0,1029.05,658.0,Primary residence,71.87,Fair
5022548,67000.0,1843.0,1174.64,658.0,Primary residence,54.05,Fair
5022568,55000.0,1513.0,242.48,658.0,Primary residence,38.3,Fair
5022573,146000.0,3772.0,1812.11,658.0,Primary residence,45.9,Fair
5022578,243000.0,8910.0,2975.7900000000004,658.0,Primary residence,58.7,Fair
5022604,148000.0,2344.0,821.59,658.0,Primary residence,25.67,Fair
5022625,129000.0,3010.0,1286.26,658.0,Primary residence,39.97,Fair
5022643,40000.0,1400.0,374.73,658.0,Primary residence,53.24,Fair
5022644,145000.0,3867.0,1593.52,658.0,Primary residence,45.19,Fair
5022671,91000.0,3337.0,1685.11,658.0,Primary residence,66.23,Fair
5022701,60000.0,1800.0,889.77,658.0,Primary residence,53.8,Fair
5022714,76000.0,2344.0,1256.45,658.0,Primary residence,56.85,Fair
5022753,78000.0,2925.0,1758.02,658.0,Primary residence,72.05,Fair
5022770,85000.0,1488.0,696.04,658.0,Primary residence,30.83,Fair
5022777,105000.0,2800.0,1533.07,658.0,Primary residence,49.52,Fair
5022856,154000.0,3209.0,1077.81,658.0,Primary residence,33.4,Fair
5022875,83000.0,2629.0,1320.91,658.0,Primary residence,57.11,Fair
5022948,60000.0,1800.0,1266.6299999999999,658.0,Primary residence,61.33,Fair
5022970,107000.0,3745.0,2495.11,658.0,Primary residence,69.98,Fair
5022991,20000.0,750.0,485.9,658.0,Primary residence,74.15,Fair
5023010,64000.0,2347.0,735.04,658.0,Primary residence,57.79,Fair
5023057,131000.0,1092.0,839.03,658.0,Primary residence,17.69,Fair
5023062,131000.0,1856.0,506.99,658.0,Primary residence,21.65,Fair
5023084,37000.0,1295.0,777.04,658.0,Primary residence,67.2,Fair
5023111,224000.0,2800.0,997.91,659.0,Primary residence,20.35,Fair
5023117,181000.0,4978.0,1931.44,659.0,Primary residence,45.81,Fair
5023148,85000.0,2338.0,1313.87,659.0,Primary residence,51.56,Fair
5023191,104000.0,2947.0,1592.78,659.0,Primary residence,52.38,Fair
5023199,120000.0,3200.0,1644.5,659.0,Primary residence,48.45,Fair
5023206,120000.0,3600.0,1953.09,659.0,Primary residence,55.53,Fair
5023243,278000.0,8109.0,2985.23,659.0,Primary residence,47.89,Fair
5023255,107000.0,2319.0,1469.35,659.0,Primary residence,42.49,Fair
5023415,109000.0,1908.0,1508.67,659.0,Primary residence,37.61,Fair
5023438,211000.0,2110.0,957.18,659.0,Primary residence,17.44,Fair
5023517,158000.0,2370.0,1285.57,659.0,Primary residence,27.76,Fair
5023524,36000.0,1440.0,590.6,659.0,Primary residence,67.69,Fair
5023534,77000.0,1412.0,692.6,659.0,Primary residence,32.8,Fair
5023540,238000.0,3967.0,1308.89,659.0,Primary residence,26.6,Fair
5023602,65000.0,1734.0,1236.54,659.0,Primary residence,54.84,Fair
5023610,121000.0,3832.0,2480.7000000000003,659.0,Primary residence,62.61,Fair
5023696,58000.0,1740.0,1164.46,659.0,Primary residence,60.09,Fair
5023757,104000.0,3900.0,962.64,659.0,Primary residence,56.11,Fair
5023792,28000.0,654.0,441.02,659.0,Primary residence,46.93,Fair
5023902,138000.0,5290.0,2289.11,659.0,Second residence,65.91,Fair
5023919,359000.0,8975.0,2285.86,659.0,Investment property,37.64,Fair
5023935,113000.0,4144.0,1593.52,659.0,Primary residence,60.93,Fair
5023967,125000.0,1771.0,683.8199999999999,659.0,Primary residence,23.57,Fair
5023992,67000.0,1843.0,999.53,660.0,Investment property,50.91,Fair
5024017,235000.0,3917.0,2816.78,660.0,Primary residence,34.39,Fair
5021519,115000.0,2971.0,2708.59,660.0,Primary residence,59.27,Fair
5021526,110000.0,3759.0,761.77,660.0,Primary residence,49.32,Fair
5021530,95000.0,1742.0,710.93,660.0,Primary residence,30.98,Fair
5021542,66000.0,1925.0,1432.79,660.0,Primary residence,61.05,Fair
5021545,41000.0,1572.0,595.16,660.0,Primary residence,63.43,Fair
5021555,59000.0,1967.0,1418.81,660.0,Primary residence,68.86,Fair
5021591,105000.0,3500.0,2365.4700000000003,660.0,Primary residence,67.03,Fair
5021617,96000.0,3120.0,2096.0200000000004,660.0,Primary residence,65.2,Fair
5021667,214000.0,2854.0,2289.11,660.0,Investment property,28.84,Fair
5021684,70000.0,2334.0,1323.8,660.0,Primary residence,62.71,Fair
5021697,84000.0,1610.0,1096.97,660.0,Primary residence,38.67,Fair
5021803,63000.0,2310.0,629.11,660.0,Primary residence,55.98,Fair
5021808,221000.0,7735.0,3197.3700000000003,660.0,Primary residence,59.36,Fair
5021910,89000.0,2003.0,819.04,660.0,Primary residence,38.05,Fair
5021920,248000.0,5787.0,2803.3700000000003,660.0,Primary residence,41.57,Fair
5021944,125000.0,2396.0,1197.06,660.0,Primary residence,34.49,Fair
5022075,58000.0,2224.0,525.03,660.0,Primary residence,56.88,Fair
5022107,66000.0,1265.0,1071.05,660.0,Primary residence,42.47,Fair
5022185,164000.0,4374.0,1151.81,660.0,Primary residence,40.43,Fair
5022195,139000.0,5329.0,1634.91,660.0,Primary residence,60.12,Fair
5022199,198000.0,1650.0,1508.67,660.0,Primary residence,19.14,Fair
5022229,46000.0,1112.0,641.55,661.0,Primary residence,45.74,Fair
5022234,137000.0,5024.0,1323.06,661.0,Investment property,55.59,Fair
5022239,57000.0,1805.0,1096.97,661.0,Primary residence,61.09,Fair
5022246,153000.0,3953.0,2024.61,661.0,Primary residence,46.88,Fair
5022288,163000.0,3125.0,1434.79,661.0,Primary residence,33.57,Fair
5022304,56000.0,2754.0,861.04,661.0,Primary residence,77.47,Fair
5022334,390000.0,11375.0,1723.8,661.0,Primary residence,40.3,Fair
5022335,75000.0,2313.0,641.55,661.0,Primary residence,47.27,Fair
5022368,603000.0,7538.0,1088.37,661.0,Primary residence,17.17,Fair
5022396,65000.0,2384.0,917.87,661.0,Primary residence,60.96,Fair
5022414,75000.0,1375.0,956.45,661.0,Primary residence,37.3,Fair
5022421,123000.0,3588.0,2125.05,661.0,Primary residence,55.74,Fair
5022507,48000.0,1920.0,1044.9,661.0,Primary residence,74.12,Fair
5022514,173000.0,4037.0,2667.8700000000003,661.0,Primary residence,46.51,Fair
5022549,90000.0,3600.0,2778.5,661.0,Primary residence,85.05,Fair
5022584,50000.0,1542.0,1091.59,661.0,Primary residence,63.21,Fair
5022601,43000.0,1290.0,682.9399999999999,661.0,Primary residence,55.06,Fair
5022677,151000.0,5411.0,1353.95,661.0,Second residence,53.76,Fair
5022692,150000.0,5000.0,3969.1800000000003,662.0,Primary residence,71.75,Fair
5022719,96000.0,2720.0,1221.01,662.0,Primary residence,49.26,Fair
5022733,95000.0,3088.0,1030.62,662.0,Primary residence,52.02,Fair
5022748,63000.0,1733.0,906.15,662.0,Primary residence,50.27,Fair
5022797,75000.0,2375.0,1262.4,662.0,Primary residence,58.2,Fair
5022809,162000.0,5805.0,1071.05,662.0,Primary residence,50.93,Fair
5022819,96000.0,3760.0,997.91,662.0,Primary residence,59.47,Fair
5022832,43000.0,860.0,586.78,662.0,Primary residence,40.38,Fair
5022868,25000.0,875.0,368.93,662.0,Primary residence,59.71,Fair
5022887,43000.0,1255.0,831.76,662.0,Primary residence,58.24,Fair
5022911,48000.0,1640.0,957.34,662.0,Primary residence,64.93,Fair
5022926,64000.0,2240.0,987.05,662.0,Primary residence,60.51,Fair
5022931,189000.0,2835.0,2255.82,662.0,Primary residence,32.32,Fair
5022954,81000.0,3308.0,1113.05,662.0,Second residence,65.5,Fair
5022955,41000.0,1640.0,1066.69,662.0,Primary residence,79.22,Fair
5022980,67000.0,2569.0,783.55,662.0,Primary residence,60.05,Fair
5022986,54000.0,1620.0,976.5699999999999,662.0,Primary residence,57.7,Fair
5023018,211000.0,5979.0,1388.7,662.0,Primary residence,41.9,Fair
5023025,88000.0,3447.0,1601.96,662.0,Primary residence,68.85,Fair
5023064,89000.0,1706.0,590.6,662.0,Primary residence,30.97,Fair
5023072,247000.0,4323.0,3188.17,662.0,Primary residence,36.49,Fair
5023079,1338000.0,20070.0,608.86,662.0,Investment property,18.55,Fair
5023090,107000.0,4013.0,2191.11,662.0,Primary residence,69.58,Fair
5023196,39000.0,1430.0,682.9399999999999,662.0,Primary residence,65.01,Fair
5023216,183000.0,5185.0,1096.84,662.0,Primary residence,41.19,Fair
5023224,42000.0,770.0,507.81,662.0,Primary residence,36.51,Fair
5023231,101000.0,3535.0,1785.08,662.0,Primary residence,63.21,Fair
5023234,54000.0,1980.0,802.96,662.0,Primary residence,61.84,Fair
5023249,240000.0,5600.0,1096.84,663.0,Second residence,33.48,Fair
5023259,106000.0,2032.0,947.85,663.0,Primary residence,33.73,Fair
5023261,115000.0,2588.0,1159.62,663.0,Primary residence,39.11,Fair
5023308,161000.0,4160.0,2150.65,663.0,Primary residence,47.04,Fair
5023313,79000.0,2568.0,1340.28,663.0,Primary residence,59.37,Fair
5023330,40000.0,1200.0,475.99,663.0,Primary residence,50.28,Fair
5023347,81000.0,1958.0,434.59999999999997,663.0,Primary residence,35.45,Fair
5023352,139000.0,4518.0,1243.62,663.0,Primary residence,49.74,Fair
5023358,104000.0,3987.0,2625.1200000000003,663.0,Primary residence,76.29,Fair
5023377,245000.0,7963.0,4821.95,663.0,Primary residence,62.62,Fair
5023411,121000.0,2925.0,1617.08,663.0,Primary residence,45.05,Fair
5023417,72000.0,2460.0,722.81,663.0,Primary residence,53.05,Fair
5023462,162000.0,3645.0,1823.6,663.0,Primary residence,40.51,Fair
5023469,107000.0,2230.0,1328.68,663.0,Primary residence,39.91,Fair
5023496,250000.0,5625.0,1812.52,663.0,Primary residence,35.7,Fair
5023507,59000.0,1082.0,861.04,663.0,Primary residence,39.52,Fair
5023570,66000.0,1100.0,722.81,663.0,Primary residence,33.14,Fair
5023579,72000.0,2940.0,1071.05,663.0,Primary residence,66.85,Fair
5023581,195000.0,1950.0,1877.25,663.0,Primary residence,23.55,Fair
5023587,66000.0,2145.0,724.33,663.0,Primary residence,52.17,Fair
5023644,225000.0,3188.0,989.11,663.0,Primary residence,22.28,Fair
5023692,310000.0,5684.0,1858.12,663.0,Primary residence,29.2,Fair
5023705,134000.0,4802.0,2512.61,663.0,Primary residence,65.5,Fair
5023717,82000.0,1162.0,542.54,664.0,Primary residence,24.94,Fair
5023782,653000.0,7619.0,1280.4,664.0,Primary residence,16.35,Fair
5023787,216000.0,5400.0,1844.64,664.0,Primary residence,40.25,Fair
5023835,50000.0,1292.0,712.79,664.0,Primary residence,48.11,Fair
5023882,125000.0,4271.0,1924.64,664.0,Primary residence,59.48,Fair
5023883,121000.0,4840.0,3367.38,664.0,Primary residence,81.4,Fair
5023920,82000.0,2597.0,2255.82,664.0,Primary residence,71.02,Fair
5021391,37000.0,1172.0,368.93,664.0,Primary residence,49.98,Fair
5021406,91000.0,1745.0,710.93,664.0,Primary residence,32.39,Fair
5021456,120000.0,3800.0,2016.18,664.0,Primary residence,58.16,Fair
5021499,212000.0,5300.0,3040.4500000000003,664.0,Primary residence,47.21,Fair
5021515,34000.0,1077.0,875.72,664.0,Primary residence,68.92,Fair
