loan_id,loan_amount,interest_rate,loan_term,loan_purpose,closing_date,securitization_price,max_whole_loan_bid,best_whole_loan_buyer,target_profit_usd,best_execution_method,best_execution_price,origination_charges,lender_credits,realized_gross_profit,profit_variance
5022122,95000.0,2.875,240,Cash-out refinance,2021-09-17,103.19,101.09625,Storgan Manley,4750.000000000005,Securitization (UMBS),103.19,1719.500000000001,0.0,3030.5,-1719.5
5022141,625000.0,3.25,360,Home purchase,2021-09-17,104.61,102.51625,Storgan Manley,31250.00000000003,Securitization (UMBS),104.61,2437.500000000011,0.0,28812.5,-2437.5
5022196,225000.0,2.125,120,Cash-out refinance,2021-09-02,97.45,95.95,Bank of Americans,11250.00000000001,Securitization (UMBS),97.45,16987.5,0.0,-5737.5,-16987.5
5022218,205000.0,2.75,180,Cash-out refinance,2021-09-03,103.19,101.69,Bank of Americans,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5022238,65000.0,3.75,360,Refinancing,2021-09-03,105.77,103.5825,Golden Sachs,3250.0000000000027,Securitization (UMBS),105.77,-500.4999999999882,0.0,3750.5,500.5
5022243,265000.0,2.625,360,Refinancing,2021-09-04,99.88,97.6925,Golden Sachs,13250.000000000011,Securitization (UMBS),99.88,13568.000000000035,0.0,-318.0,-13568.0
5022273,395000.0,3.5,360,Cash-out refinance,2021-09-07,104.61,102.4225,Golden Sachs,19750.00000000002,Securitization (UMBS),104.61,1540.5000000000073,0.0,18209.5,-1540.5
5022275,235000.0,3.375,360,Refinancing,2021-09-08,104.61,102.4225,Golden Sachs,11750.000000000011,Securitization (UMBS),104.61,916.5000000000036,0.0,10833.5,-916.5
5022281,305000.0,3.125,324,Refinancing,2021-09-15,103.19,101.69,Bank of Americans,15250.000000000013,Securitization (UMBS),103.19,5520.5,0.0,9729.5,-5520.5
5022293,505000.0,3.5,360,Refinancing,2021-09-16,104.61,103.11,Bank of Americans,25250.000000000022,Securitization (UMBS),104.61,1969.5000000000073,0.0,23280.5,-1969.5
5022297,375000.0,2.99,360,Home purchase,2021-09-16,104.17,103.295,Bank of Americans,18750.00000000002,Securitization (UMBS),104.17,3112.499999999991,0.0,15637.5,-3112.5
5022301,375000.0,2.375,240,Refinancing,2021-09-17,99.88,99.005,Bank of Americans,18750.00000000002,Securitization (UMBS),99.88,19200.00000000005,0.0,-450.0,-19200.0
5022307,185000.0,3.875,360,Home purchase,2021-09-17,105.77,103.5825,Golden Sachs,9250.00000000001,Securitization (UMBS),105.77,-1424.4999999999654,0.0,10674.5,1424.5
5022315,205000.0,2.875,360,Cash-out refinance,2021-08-24,103.19,101.09625,Storgan Manley,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5022323,175000.0,3.25,360,Cash-out refinance,2021-08-25,104.61,102.51625,Storgan Manley,8750.000000000007,Securitization (UMBS),104.61,682.5000000000018,0.0,8067.5,-682.5
5022342,485000.0,2.5,240,Refinancing,2021-09-02,99.88,97.78625,Storgan Manley,24250.000000000022,Securitization (UMBS),99.88,24832.000000000065,0.0,-582.0,-24832.0
5022362,295000.0,3.25,360,Cash-out refinance,2021-09-02,104.61,102.51625,Storgan Manley,14750.000000000013,Securitization (UMBS),104.61,1150.5000000000036,0.0,13599.5,-1150.5
5022388,215000.0,2.875,180,Cash-out refinance,2021-09-03,103.19,101.09625,Storgan Manley,10750.00000000001,Securitization (UMBS),103.19,3891.500000000001,0.0,6858.5,-3891.5
5022405,95000.0,2.875,240,Cash-out refinance,2021-09-06,103.19,101.69,Bank of Americans,4750.000000000005,Securitization (UMBS),103.19,1719.500000000001,0.0,3030.5,-1719.5
5022411,305000.0,2.99,360,Cash-out refinance,2021-09-06,103.19,102.315,Bank of Americans,15250.000000000013,Securitization (UMBS),103.19,5520.5,0.0,9729.5,-5520.5
5022439,195000.0,2.5,360,Refinancing,2021-09-08,99.88,99.005,Bank of Americans,9750.00000000001,Securitization (UMBS),99.88,9984.000000000027,0.0,-234.0,-9984.0
5022454,125000.0,3.375,360,Refinancing,2021-09-08,104.61,102.32875,Smells Largo,6250.0000000000055,Securitization (UMBS),104.61,487.5000000000018,0.0,5762.5,-487.5
5022479,145000.0,3.25,360,Refinancing,2021-09-09,104.61,102.39125,Storgan Manley,7250.000000000006,Securitization (UMBS),104.61,565.5000000000018,0.0,6684.5,-565.5
5022485,165000.0,2.875,360,Refinancing,2021-09-11,103.19,101.59625,Smells Largo,8250.000000000007,Securitization (UMBS),103.19,2986.500000000001,0.0,5263.5,-2986.5
5022493,385000.0,2.94,360,Home purchase,2021-09-11,103.19,101.59625,Smells Largo,19250.00000000002,Securitization (UMBS),103.19,6968.500000000004,0.0,12281.5,-6968.5
5022533,315000.0,3.75,360,Cash-out refinance,2021-09-14,106.41,104.94125,Smells Largo,15750.000000000015,Securitization (UMBS),106.41,-4441.5,0.0,20191.5,4441.5
5022563,305000.0,2.99,360,Home purchase,2021-09-15,103.19,101.59625,Smells Largo,15250.000000000013,Securitization (UMBS),103.19,5520.5,0.0,9729.5,-5520.5
5022611,245000.0,2.875,360,Refinancing,2021-09-15,103.19,100.90875,Smells Largo,12250.000000000011,Securitization (UMBS),103.19,4434.500000000001,0.0,7815.5,-4434.5
5022621,155000.0,2.875,240,Refinancing,2021-09-16,103.19,100.90875,Smells Largo,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5022682,235000.0,2.99,360,Home purchase,2021-08-25,103.19,100.15875,Smells Largo,11750.000000000011,Securitization (UMBS),103.19,4253.500000000002,0.0,7496.5,-4253.5
5022687,215000.0,2.99,360,Refinancing,2021-08-25,103.19,100.97125,Storgan Manley,10750.00000000001,Securitization (UMBS),103.19,3891.500000000001,0.0,6858.5,-3891.5
5022721,335000.0,2.75,360,Cash-out refinance,2021-08-30,103.19,100.97125,Storgan Manley,16750.000000000015,Securitization (UMBS),103.19,6063.500000000002,0.0,10686.5,-6063.5
5022728,295000.0,3.25,360,Cash-out refinance,2021-08-31,104.61,102.39125,Storgan Manley,14750.000000000013,Securitization (UMBS),104.61,1150.5000000000036,0.0,13599.5,-1150.5
5022758,285000.0,1.99,180,Refinancing,2021-08-31,97.45,95.23125,Storgan Manley,14250.000000000013,Securitization (UMBS),97.45,21517.500000000004,0.0,-7267.5,-21517.5
5022786,285000.0,2.99,360,Cash-out refinance,2021-09-02,103.19,100.97125,Storgan Manley,14250.000000000013,Securitization (UMBS),103.19,5158.500000000002,0.0,9091.5,-5158.5
5022833,165000.0,2.99,240,Refinancing,2021-09-02,103.19,100.97125,Storgan Manley,8250.000000000007,Securitization (UMBS),103.19,2986.500000000001,0.0,5263.5,-2986.5
5022871,205000.0,2.625,180,Refinancing,2021-09-03,99.88,97.66125,Storgan Manley,10250.00000000001,Securitization (UMBS),99.88,10496.000000000027,0.0,-246.0,-10496.0
5022882,125000.0,2.99,360,Refinancing,2021-09-04,103.19,101.59625,Smells Largo,6250.0000000000055,Securitization (UMBS),103.19,2262.5000000000005,0.0,3987.5,-2262.5
5022904,235000.0,2.99,360,Refinancing,2021-09-06,103.19,100.90875,Smells Largo,11750.000000000011,Securitization (UMBS),103.19,4253.500000000002,0.0,7496.5,-4253.5
5022915,255000.0,3.25,360,Cash-out refinance,2021-09-06,104.61,102.32875,Smells Largo,12750.000000000011,Securitization (UMBS),104.61,994.5000000000036,0.0,11755.5,-994.5
5022925,175000.0,3.5,360,Cash-out refinance,2021-09-08,104.61,102.32875,Smells Largo,8750.000000000007,Securitization (UMBS),104.61,682.5000000000018,0.0,8067.5,-682.5
5022951,135000.0,2.99,360,Refinancing,2021-09-09,103.19,100.90875,Smells Largo,6750.000000000006,Securitization (UMBS),103.19,2443.500000000001,0.0,4306.5,-2443.5
5022965,245000.0,2.625,180,Cash-out refinance,2021-09-10,99.88,97.66125,Storgan Manley,12250.000000000011,Securitization (UMBS),99.88,12544.000000000033,0.0,-294.0,-12544.0
5022978,215000.0,3.25,360,Refinancing,2021-09-11,104.61,102.39125,Storgan Manley,10750.00000000001,Securitization (UMBS),104.61,838.5000000000018,0.0,9911.5,-838.5
5023101,225000.0,3.375,360,Cash-out refinance,2021-09-17,104.61,103.01625,Smells Largo,11250.00000000001,Securitization (UMBS),104.61,877.5000000000018,0.0,10372.5,-877.5
5023121,235000.0,2.75,360,Cash-out refinance,2021-09-17,103.19,101.59625,Smells Largo,11750.000000000011,Securitization (UMBS),103.19,4253.500000000002,0.0,7496.5,-4253.5
5023130,105000.0,3.25,180,Cash-out refinance,2021-04-01,104.61,102.26625,Smells Largo,5250.000000000005,Securitization (UMBS),104.61,409.5000000000018,0.0,4840.5,-409.5
5023157,205000.0,3.125,360,Home purchase,2021-08-25,103.19,100.90875,Smells Largo,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5023188,485000.0,2.69,360,Refinancing,2021-08-31,99.88,97.66125,Storgan Manley,24250.000000000022,Securitization (UMBS),99.88,24832.000000000065,0.0,-582.0,-24832.0
5023227,305000.0,2.75,180,Refinancing,2021-09-01,103.19,100.97125,Storgan Manley,15250.000000000013,Securitization (UMBS),103.19,5520.5,0.0,9729.5,-5520.5
5023272,145000.0,3.25,360,Refinancing,2021-09-01,104.61,103.01625,Smells Largo,7250.000000000006,Securitization (UMBS),104.61,565.5000000000018,0.0,6684.5,-565.5
5023318,655000.0,3.125,360,Refinancing,2021-09-02,103.19,101.59625,Smells Largo,32750.00000000003,Securitization (UMBS),103.19,11855.500000000004,0.0,20894.5,-11855.5
5023389,715000.0,3.125,360,Cash-out refinance,2021-09-03,103.19,101.59625,Smells Largo,35750.00000000003,Securitization (UMBS),103.19,12941.5,0.0,22808.5,-12941.5
5023391,545000.0,2.375,360,Refinancing,2021-09-03,99.88,97.59875,Smells Largo,27250.000000000025,Securitization (UMBS),99.88,27904.000000000073,0.0,-654.0,-27904.0
5023409,215000.0,2.875,360,Cash-out refinance,2021-09-04,103.19,100.97125,Storgan Manley,10750.00000000001,Securitization (UMBS),103.19,3891.500000000001,0.0,6858.5,-3891.5
5023429,505000.0,2.25,180,Home purchase,2021-09-06,99.88,97.66125,Storgan Manley,25250.000000000022,Securitization (UMBS),99.88,25856.000000000065,0.0,-606.0,-25856.0
5023458,145000.0,2.375,180,Cash-out refinance,2021-09-06,99.88,97.66125,Storgan Manley,7250.000000000006,Securitization (UMBS),99.88,7424.000000000019,0.0,-174.0,-7424.0
5023477,75000.0,2.625,156,Refinancing,2021-09-08,99.88,97.66125,Storgan Manley,3750.000000000003,Securitization (UMBS),99.88,3840.00000000001,0.0,-90.0,-3840.0
5023544,485000.0,3.25,360,Cash-out refinance,2021-09-08,104.61,103.01625,Smells Largo,24250.000000000022,Securitization (UMBS),104.61,1891.5000000000073,0.0,22358.5,-1891.5
5023547,455000.0,2.99,360,Cash-out refinance,2021-09-10,103.19,100.7525,Golden Sachs,22750.000000000022,Securitization (UMBS),103.19,8235.500000000004,0.0,14514.5,-8235.5
5023596,345000.0,2.875,360,Refinancing,2021-09-14,103.19,100.815,Golden Sachs,17250.000000000015,Securitization (UMBS),103.19,6244.500000000002,0.0,11005.5,-6244.5
5023615,265000.0,2.99,360,Cash-out refinance,2021-09-14,103.19,100.815,Golden Sachs,13250.000000000011,Securitization (UMBS),103.19,4796.5,0.0,8453.5,-4796.5
5023660,125000.0,2.625,180,Refinancing,2021-09-16,99.88,97.5675,Golden Sachs,6250.0000000000055,Securitization (UMBS),99.88,6400.000000000016,0.0,-150.0,-6400.0
5023681,335000.0,3.125,360,Cash-out refinance,2021-08-26,103.19,100.8775,Golden Sachs,16750.000000000015,Securitization (UMBS),103.19,6063.500000000002,0.0,10686.5,-6063.5
5023684,165000.0,3.25,360,Refinancing,2021-09-01,104.61,102.89125,Golden Sachs,8250.000000000007,Securitization (UMBS),104.61,643.5000000000027,0.0,7606.5,-643.5
5023760,305000.0,2.875,360,Other,2021-09-03,103.19,101.47125,Golden Sachs,15250.000000000013,Securitization (UMBS),103.19,5520.5,0.0,9729.5,-5520.5
5023762,115000.0,3.25,240,Refinancing,2021-09-04,104.61,102.1725,Golden Sachs,5750.0000000000055,Securitization (UMBS),104.61,448.5000000000018,0.0,5301.5,-448.5
5023809,235000.0,2.99,360,Cash-out refinance,2021-09-08,103.19,100.815,Golden Sachs,11750.000000000011,Securitization (UMBS),103.19,4253.500000000002,0.0,7496.5,-4253.5
5023813,215000.0,2.25,180,Cash-out refinance,2021-09-08,99.88,97.505,Golden Sachs,10750.00000000001,Securitization (UMBS),99.88,11008.00000000003,0.0,-258.0,-11008.0
5023831,265000.0,2.99,360,Cash-out refinance,2021-09-13,103.19,100.8775,Golden Sachs,13250.000000000011,Securitization (UMBS),103.19,4796.5,0.0,8453.5,-4796.5
5023928,105000.0,3.125,360,Refinancing,2021-09-14,103.19,100.94,Golden Sachs,5250.000000000005,Securitization (UMBS),103.19,1900.5000000000005,0.0,3349.5,-1900.5
5023955,235000.0,2.875,360,Refinancing,2021-09-14,103.19,100.815,Golden Sachs,11750.000000000011,Securitization (UMBS),103.19,4253.500000000002,0.0,7496.5,-4253.5
5023956,585000.0,2.625,360,Refinancing,2021-09-15,99.88,97.5675,Golden Sachs,29250.000000000025,Securitization (UMBS),99.88,29952.000000000076,0.0,-702.0,-29952.0
5023964,365000.0,2.875,360,Cash-out refinance,2021-09-16,103.19,100.8775,Golden Sachs,18250.000000000015,Securitization (UMBS),103.19,6606.5,0.0,11643.5,-6606.5
5021369,325000.0,2.99,360,Refinancing,2021-08-21,103.19,100.8775,Golden Sachs,16250.000000000015,Securitization (UMBS),103.19,5882.500000000002,0.0,10367.5,-5882.5
5021405,135000.0,2.875,240,Refinancing,2021-08-26,103.19,101.47125,Golden Sachs,6750.000000000006,Securitization (UMBS),103.19,2443.500000000001,0.0,4306.5,-2443.5
5021409,545000.0,2.94,360,Cash-out refinance,2021-08-31,103.19,100.7525,Golden Sachs,27250.000000000025,Securitization (UMBS),103.19,9864.500000000004,0.0,17385.5,-9864.5
5021418,75000.0,2.75,180,Cash-out refinance,2021-09-01,103.19,100.815,Golden Sachs,3750.000000000003,Securitization (UMBS),103.19,1357.5,0.0,2392.5,-1357.5
5021420,555000.0,2.75,360,Refinancing,2021-09-02,103.19,100.815,Golden Sachs,27750.000000000025,Securitization (UMBS),103.19,10045.500000000004,0.0,17704.5,-10045.5
5021437,175000.0,2.875,324,Refinancing,2021-09-02,103.19,0.0,Golden Sachs,8750.000000000007,Securitization (UMBS),103.19,3167.5,0.0,5582.5,-3167.5
5021511,715000.0,2.75,240,Refinancing,2021-09-02,103.19,102.34625,PJ Logan,35750.00000000003,Securitization (UMBS),103.19,12941.5,0.0,22808.5,-12941.5
5021625,215000.0,2.125,180,Refinancing,2021-09-03,97.45,97.325,PJ Logan,10750.00000000001,Securitization (UMBS),97.45,16232.500000000002,0.0,-5482.5,-16232.5
5021631,235000.0,2.875,240,Cash-out refinance,2021-09-04,103.19,101.09625,Storgan Manley,11750.000000000011,Securitization (UMBS),103.19,4253.500000000002,0.0,7496.5,-4253.5
5021642,175000.0,2.75,240,Cash-out refinance,2021-09-04,103.19,101.09625,Storgan Manley,8750.000000000007,Securitization (UMBS),103.19,3167.5,0.0,5582.5,-3167.5
5021662,275000.0,2.875,240,Cash-out refinance,2021-09-04,103.19,101.0025,Golden Sachs,13750.000000000013,Securitization (UMBS),103.19,4977.500000000002,0.0,8772.5,-4977.5
5021688,65000.0,3.125,120,Cash-out refinance,2021-09-06,103.19,100.90875,Smells Largo,3250.0000000000027,Securitization (UMBS),103.19,1176.5,0.0,2073.5,-1176.5
5021709,295000.0,2.875,360,Home purchase,2021-09-13,103.19,101.59625,Smells Largo,14750.000000000013,Securitization (UMBS),103.19,5339.500000000002,0.0,9410.5,-5339.5
5021722,545000.0,2.875,360,Home purchase,2021-09-14,103.19,101.0025,Golden Sachs,27250.000000000025,Securitization (UMBS),103.19,9864.500000000004,0.0,17385.5,-9864.5
5021836,55000.0,3.375,360,Home purchase,2021-09-15,104.61,103.82875,PJ Logan,2750.0000000000023,Securitization (UMBS),104.61,214.50000000000045,0.0,2535.5,-214.5
5021915,795000.0,2.3,360,Refinancing,2021-09-16,103.03,101.06125,Storgan Manley,39750.00000000004,Securitization (UMBS),103.03,15661.50000000004,0.0,24088.5,-15661.5
5021949,315000.0,3.625,360,Cash-out refinance,2021-09-16,104.61,103.11,Bank of Americans,15750.000000000015,Securitization (UMBS),104.61,1228.5000000000055,0.0,14521.5,-1228.5
5021961,505000.0,2.99,360,Cash-out refinance,2021-08-27,103.19,101.0025,Golden Sachs,25250.000000000022,Securitization (UMBS),103.19,9140.500000000002,0.0,16109.5,-9140.5
5021965,175000.0,2.25,144,Refinancing,2021-08-28,99.88,98.38,Golden Sachs,8750.000000000007,Securitization (UMBS),99.88,8960.000000000024,0.0,-210.0,-8960.0
5021998,225000.0,2.875,360,Refinancing,2021-08-28,103.19,103.15875,Golden Sachs,11250.00000000001,Securitization (UMBS),103.19,4072.5,0.0,7177.5,-4072.5
5022038,425000.0,1.99,180,Refinancing,2021-09-02,97.45,97.325,PJ Logan,21250.00000000002,Securitization (UMBS),97.45,32087.500000000004,0.0,-10837.5,-32087.5
5022045,505000.0,2.875,360,Refinancing,2021-09-04,103.19,101.815,Golden Sachs,25250.000000000022,Securitization (UMBS),103.19,9140.500000000002,0.0,16109.5,-9140.5
5022054,115000.0,2.875,360,Refinancing,2021-09-04,103.19,101.0025,Golden Sachs,5750.0000000000055,Securitization (UMBS),103.19,2081.500000000001,0.0,3668.5,-2081.5
5022114,255000.0,2.99,360,Home purchase,2021-09-07,103.19,100.94,Bank of Americans,12750.000000000011,Securitization (UMBS),103.19,4615.500000000001,401.32,8134.5,-4615.5
5022133,275000.0,2.5,180,Refinancing,2021-09-08,99.88,97.5675,Golden Sachs,13750.000000000013,Securitization (UMBS),99.88,14080.000000000038,0.0,-330.0,-14080.0
5022142,445000.0,2.99,360,Home purchase,2021-09-09,103.19,103.065,PJ Logan,22250.00000000002,Securitization (UMBS),103.19,8054.5,0.0,14195.5,-8054.5
5022145,145000.0,2.75,360,Cash-out refinance,2021-09-09,103.19,102.315,Bank of Americans,7250.000000000006,Securitization (UMBS),103.19,2624.500000000001,0.0,4625.5,-2624.5
5022277,185000.0,3.19,360,Cash-out refinance,2021-09-10,103.19,103.15875,Golden Sachs,9250.00000000001,Securitization (UMBS),103.19,3348.500000000002,0.0,5901.5,-3348.5
5022285,225000.0,3.19,360,Cash-out refinance,2021-09-11,103.19,102.5025,Golden Sachs,11250.00000000001,Securitization (UMBS),103.19,4072.5,0.0,7177.5,-4072.5
5022308,145000.0,3.375,360,Cash-out refinance,2021-09-13,105.0,103.5,Golden Sachs,7250.000000000006,Securitization (UMBS),105.0,0.0,0.0,7250.0,-0.0
5022316,125000.0,2.99,360,Refinancing,2021-09-15,103.19,101.72125,Smells Largo,6250.0000000000055,Securitization (UMBS),103.19,2262.5000000000005,0.0,3987.5,-2262.5
5022332,105000.0,2.25,120,Refinancing,2021-09-16,99.88,97.78625,Storgan Manley,5250.000000000005,Securitization (UMBS),99.88,5376.000000000014,0.0,-126.0,-5376.0
5022355,545000.0,2.875,360,Home purchase,2021-08-30,103.19,100.90875,Smells Largo,27250.000000000025,Securitization (UMBS),103.19,9864.500000000004,0.0,17385.5,-9864.5
5022402,255000.0,2.875,360,Cash-out refinance,2021-08-31,103.19,101.1275,Golden Sachs,12750.000000000011,Securitization (UMBS),103.19,4615.500000000001,0.0,8134.5,-4615.5
5022472,405000.0,2.99,360,Cash-out refinance,2021-09-01,104.17,103.57625,Storgan Manley,20250.00000000002,Securitization (UMBS),104.17,3361.499999999989,0.0,16888.5,-3361.5
5022481,135000.0,3.25,360,Cash-out refinance,2021-09-01,104.61,102.36,Golden Sachs,6750.000000000006,Securitization (UMBS),104.61,526.5000000000027,0.0,6223.5,-526.5
5022490,175000.0,3.25,360,Refinancing,2021-09-03,104.61,103.32875,Storgan Manley,8750.000000000007,Securitization (UMBS),104.61,682.5000000000018,0.0,8067.5,-682.5
5022498,275000.0,2.625,240,Refinancing,2021-09-04,99.88,99.28625,Storgan Manley,13750.000000000013,Securitization (UMBS),99.88,14080.000000000038,0.0,-330.0,-14080.0
5022526,125000.0,2.25,180,Refinancing,2021-09-09,99.88,97.63,Golden Sachs,6250.0000000000055,Securitization (UMBS),99.88,6400.000000000016,0.0,-150.0,-6400.0
5022558,325000.0,2.99,360,Cash-out refinance,2021-09-10,103.19,103.15875,Golden Sachs,16250.000000000015,Securitization (UMBS),103.19,5882.500000000002,0.0,10367.5,-5882.5
5022583,245000.0,2.25,180,Cash-out refinance,2021-09-10,99.88,97.8175,Golden Sachs,12250.000000000011,Securitization (UMBS),99.88,12544.000000000033,0.0,-294.0,-12544.0
5022590,545000.0,3.25,360,Refinancing,2021-09-10,104.61,103.9225,Golden Sachs,27250.000000000025,Securitization (UMBS),104.61,2125.500000000011,0.0,25124.5,-2125.5
5022617,165000.0,2.99,360,Refinancing,2021-09-13,103.19,101.815,Bank of Americans,8250.000000000007,Securitization (UMBS),103.19,2986.500000000001,0.0,5263.5,-2986.5
5022622,105000.0,2.875,360,Cash-out refinance,2021-09-14,103.19,101.09625,Storgan Manley,5250.000000000005,Securitization (UMBS),103.19,1900.5000000000005,0.0,3349.5,-1900.5
5022633,155000.0,2.99,360,Cash-out refinance,2021-09-16,103.19,102.44,Golden Sachs,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5022666,105000.0,3.375,240,Cash-out refinance,2021-09-16,104.61,102.32875,Smells Largo,5250.000000000005,Securitization (UMBS),104.61,409.5000000000018,0.0,4840.5,-409.5
5022678,195000.0,2.125,96,Refinancing,2021-09-16,97.45,95.35625,Storgan Manley,9750.00000000001,Securitization (UMBS),97.45,14722.500000000004,0.0,-4972.5,-14722.5
5022694,145000.0,2.875,360,Home purchase,2021-08-26,103.19,101.59625,Golden Sachs,7250.000000000006,Securitization (UMBS),103.19,2624.500000000001,0.0,4625.5,-2624.5
